ILE_BANKOW,ILE_BANKOW_12,ILE_MIES_OD_NAJSTAR_OTW,ILE_MIES_OD_NAJSTAR_OTW_NRAT,ILE_MIES_OD_NAJSTAR_OTW_RAT,ILE_PRODUKTOW,ILE_RACH_OTW,ILE_RACH_OTW_12,ILE_RACH_OTW_NRAT,ILE_RACH_OTW_NRAT_12,ILE_RACH_OTW_RAT,ILE_RACH_OTW_RAT_12,ILE_RACH_OTW_BEZ_HIPO,ILE_RACH_OTW_KARTY,ILE_RACH_OTW_ODNAWIALNE,ILE_RACH_ZAMK,ILE_ZAPYTAN_12,ILE_ZAPYTAN_3,ILE_ZAPYTAN_6,ILE_ZAPYTAN_9,L_RACHUNKOW,MAX_NAL_WYMAGAL,MAX_RATA,MAX_WNIOSKODAWCY,MIN_L_RAT_DO_SPLATY,SUMA_DO_SPLATY,SUMA_DO_SPLATY_BEZ_HIPO,SUMA_DO_SPLATY_KARTY,SUMA_DO_SPLATY_NRAT,SUMA_DO_SPLATY_ODNAWIALNE,SUMA_DO_SPLATY_RAT,SUMA_LIMIT,SUMA_LIMIT_KARTY,SUMA_LIMIT_ODNAWIALNE,SUMA_NAL_WYMAGAL,SUMA_NAL_WYMAGAL_BEZ_HIPO,SUMA_NAL_WYMAGAL_KARTY,SUMA_NAL_WYMAGAL_NRAT,SUMA_RATA,STATUS,dataset,NEW_STATUS
2,3.0,17.26,0.0,17.26,1,3,2,0,0,3,2,3,0,0,0,3.0,0.0,2.0,3.0,3,0.0,80.0,1,3.0,739.0,739.0,0.0,0.0,0.0,739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0,new data,0
1,0.0,96.68,96.68,96.68,2,2,0,1,0,1,0,2,1,0,0,0.0,0.0,0.0,0.0,3,9597.0,146.0,1,0.0,9597.0,9597.0,9597.0,9597.0,0.0,0.0,5000.0,5000.0,0.0,9597.0,9597.0,9597.0,9597.0,146.0,2,new data,1
2,1.0,106.52,0.0,106.52,2,3,0,0,0,3,0,1,0,0,5,1.0,0.0,0.0,0.0,8,243.0,895.0,3,95.0,460133.0,30548.0,0.0,0.0,0.0,460133.0,0.0,0.0,0.0,243.0,243.0,0.0,0.0,1652.0,0,new data,0
3,1.0,172.29,172.29,106.42,4,6,1,3,0,3,1,5,2,1,6,1.0,1.0,1.0,1.0,12,0.0,1221.2767,2,20.0,291255.3927,10135.0,5526.0,5526.0,0.0,285729.3927,6500.0,6000.0,500.0,0.0,0.0,0.0,0.0,1430.2767,0,new data,0
2,1.0,20.23,0.0,20.23,2,2,1,0,0,2,1,2,0,0,3,1.0,0.0,0.0,1.0,5,0.0,201.0,1,8.0,3154.0,3154.0,0.0,0.0,0.0,3154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,2,new data,1
1,0.0,89.55,0.0,89.55,1,1,0,0,0,1,0,1,0,0,2,0.0,0.0,0.0,0.0,3,3250.0,0.0,1,0.0,3250.0,3250.0,0.0,0.0,0.0,3250.0,0.0,0.0,0.0,3250.0,3250.0,0.0,0.0,0.0,2,new data,1
1,1.0,39.1,39.1,0.81,2,2,1,1,0,1,1,2,0,1,2,1.0,1.0,1.0,1.0,4,0.0,145.0,1,16.0,2336.0,2336.0,0.0,0.0,0.0,2336.0,747.0,0.0,747.0,0.0,0.0,0.0,0.0,145.0,2,new data,1
1,0.0,1.26,1.26,0.0,1,1,1,1,1,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1,-1.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,0.0,86.29,86.29,0.0,1,1,0,1,0,0,0,1,1,0,3,0.0,0.0,0.0,0.0,4,3628.0,-1.0,1,0.0,3628.0,3628.0,3628.0,3628.0,0.0,0.0,3000.0,3000.0,0.0,3628.0,3628.0,3628.0,3628.0,0.0,2,new data,1
2,7.0,22.23,0.0,22.23,2,3,2,0,0,3,2,3,0,0,6,13.0,2.0,4.0,8.0,9,409.0,409.0,2,26.0,25473.0,25473.0,0.0,0.0,0.0,25473.0,0.0,0.0,0.0,409.0,409.0,0.0,0.0,722.0,1,new data,0
0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,4,1.0,0.0,0.0,1.0,4,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,new data,0
1,1.0,18.94,0.0,18.94,1,2,1,0,0,2,1,2,0,0,2,1.0,0.0,0.0,0.0,4,0.0,246.0,1,14.0,4519.0,4519.0,0.0,0.0,0.0,4519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0,new data,0
1,0.0,125.68,125.68,48.55,3,3,0,2,0,1,0,3,1,1,4,0.0,0.0,0.0,0.0,7,-1.0,550.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6100.0,4500.0,1600.0,0.0,0.0,0.0,0.0,550.0,0,new data,0
1,0.0,187.68,187.68,27.23,2,2,0,1,0,1,0,2,0,1,0,0.0,0.0,0.0,0.0,2,0.0,456.0,2,19.0,9626.0,9626.0,0.0,996.0,996.0,8630.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,456.0,0,new data,0
1,1.0,4.58,0.0,4.58,1,1,1,0,0,1,1,1,0,0,3,1.0,0.0,1.0,1.0,4,0.0,521.0,1,5.0,2564.0,2564.0,0.0,0.0,0.0,2564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,0,new data,0
2,0.0,35.71,0.0,35.71,1,2,0,0,0,2,0,2,0,0,5,0.0,0.0,0.0,0.0,7,0.0,270.0,1,14.0,8844.0,8844.0,0.0,0.0,0.0,8844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,1,new data,0
2,5.0,19.1,19.1,19.1,3,3,1,2,1,1,0,3,1,1,10,8.0,2.0,3.0,5.0,13,1900.0,1924.0,2,69.0,137414.0,137414.0,2502.0,5042.0,2540.0,132372.0,6100.0,2600.0,3500.0,1900.0,1900.0,0.0,0.0,1924.0,1,new data,0
2,1.0,34.32,0.0,34.32,2,2,1,0,0,2,1,1,0,0,10,1.0,0.0,0.0,0.0,12,0.0,656.0,2,35.0,116235.0,23271.0,0.0,0.0,0.0,116235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0,0,new data,0
0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,1.0,167.29,0.0,167.29,1,1,0,0,0,1,0,0,0,0,4,2.0,0.0,0.0,2.0,5,0.0,163.8218,4,237.0,2086.5724,0.0,0.0,0.0,0.0,2086.5724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.8218,0,new data,0
1,0.0,432.0,432.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
2,3.0,5.97,5.97,5.84,2,3,3,2,2,1,1,3,2,0,0,5.0,2.0,5.0,5.0,3,0.0,101.0,1,18.0,1862.0,1862.0,0.0,0.0,0.0,1862.0,10800.0,10800.0,0.0,0.0,0.0,0.0,0.0,101.0,1,new data,0
0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,new data,0
1,0.0,87.94,0.0,87.94,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,102066.0,477.0,1,214.0,102066.0,0.0,0.0,0.0,0.0,102066.0,0.0,0.0,0.0,102066.0,0.0,0.0,0.0,477.0,2,new data,1
1,0.0,86.71,86.71,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,2,-1.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,0.0,26.68,26.68,0.0,1,1,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1,-1.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
4,3.0,74.39,0.0,74.39,2,4,2,0,0,4,2,3,0,0,8,3.0,0.0,0.0,3.0,12,2246.0,921.0,1,20.0,97545.0,97545.0,0.0,0.0,0.0,97545.0,0.0,0.0,0.0,3165.0,3165.0,0.0,0.0,1986.0,2,new data,1
1,1.0,6.0,0.0,6.0,1,1,1,0,0,1,1,1,0,0,3,1.0,0.0,0.0,1.0,4,0.0,130.0,1,6.0,754.0,754.0,0.0,0.0,0.0,754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0,new data,0
2,3.0,106.16,0.0,106.16,2,2,1,0,0,2,1,2,0,0,2,5.0,0.0,1.0,1.0,4,307.0,308.0,4,29.0,18718.0,18718.0,0.0,0.0,0.0,18718.0,0.0,0.0,0.0,307.0,307.0,0.0,0.0,540.0,1,new data,0
1,0.0,432.0,432.0,56.13,2,2,0,1,0,1,0,2,0,1,0,0.0,0.0,0.0,0.0,2,7902.0,0.0,1,0.0,9537.0,9537.0,0.0,1635.0,1635.0,7902.0,1635.0,0.0,1635.0,9535.0,9535.0,0.0,1633.0,0.0,2,new data,1
5,4.0,98.29,43.68,98.29,4,7,0,1,0,6,0,6,1,0,47,6.0,1.0,1.0,5.0,54,665.7586,1005.0,2,14.0,63881.7734,14202.0,2077.0,2077.0,0.0,61804.7734,2000.0,2000.0,0.0,995.7586,330.0,47.0,47.0,2100.4858,2,new data,1
1,0.0,88.65,0.0,88.65,1,1,0,0,0,1,0,1,0,0,5,0.0,0.0,0.0,0.0,6,-1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,new data,1
2,2.0,34.45,34.45,1.65,4,4,2,2,0,2,2,4,1,1,6,2.0,2.0,2.0,2.0,10,0.0,611.0,2,8.0,22208.0,22208.0,824.0,2259.0,1435.0,19949.0,5000.0,2000.0,3000.0,0.0,0.0,0.0,0.0,720.0,1,new data,0
1,2.0,43.52,33.32,43.52,2,2,0,1,0,1,0,2,0,1,1,3.0,1.0,2.0,3.0,3,310.0,168.0,1,2.0,310.0,310.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,310.0,310.0,0.0,0.0,168.0,2,new data,1
1,1.0,75.74,0.0,75.74,1,1,0,0,0,1,0,1,0,0,1,1.0,1.0,1.0,1.0,2,2131.0,0.0,2,0.0,2131.0,2131.0,0.0,0.0,0.0,2131.0,0.0,0.0,0.0,2131.0,2131.0,0.0,0.0,0.0,2,new data,1
1,0.0,12.87,12.87,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,45.0,-1.0,2,0.0,10651.0,10651.0,0.0,10651.0,10651.0,0.0,10600.0,0.0,10600.0,45.0,45.0,0.0,45.0,0.0,0,new data,0
1,0.0,103.29,0.0,103.29,1,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,1.0,0.0,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,new data,0
2,0.0,161.03,161.03,0.0,2,2,0,2,0,0,0,2,1,1,0,0.0,0.0,0.0,0.0,2,0.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0,5800.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,6.0,56.77,0.0,56.77,1,1,0,0,0,1,0,1,0,0,3,12.0,2.0,4.0,9.0,4,810.0,58.0,1,14.0,810.0,810.0,0.0,0.0,0.0,810.0,0.0,0.0,0.0,810.0,810.0,0.0,0.0,58.0,2,new data,1
3,3.0,12.32,12.32,9.16,4,5,5,2,1,3,4,5,1,1,5,4.0,1.0,3.0,3.0,10,0.0,490.0,1,20.0,19665.0,19665.0,0.0,0.0,0.0,19665.0,3000.0,2000.0,1000.0,0.0,0.0,0.0,0.0,757.0,1,new data,0
1,1.0,27.9,27.9,6.19,2,2,1,1,0,1,1,2,0,1,5,1.0,0.0,0.0,1.0,7,40.0,448.0,2,45.0,23861.0,23861.0,0.0,3744.0,3744.0,20117.0,3700.0,0.0,3700.0,40.0,40.0,0.0,40.0,448.0,0,new data,0
1,0.0,175.06,175.06,0.0,1,1,0,1,0,0,0,1,0,1,2,0.0,0.0,0.0,0.0,3,87.0,-1.0,2,0.0,87.0,87.0,0.0,87.0,87.0,0.0,87.0,0.0,87.0,87.0,87.0,0.0,87.0,0.0,1,new data,0
1,1.0,7.55,0.0,7.55,1,1,1,0,0,1,1,1,0,0,1,1.0,0.0,0.0,1.0,2,0.0,172.0,1,16.0,2755.0,2755.0,0.0,0.0,0.0,2755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,2,new data,1
1,1.0,21.87,0.0,21.87,1,2,1,0,0,2,1,2,0,0,1,1.0,0.0,0.0,1.0,3,0.0,431.0,1,13.0,9671.0,9671.0,0.0,0.0,0.0,9671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.0,1,new data,0
1,1.0,27.61,27.61,10.19,2,2,1,1,0,1,1,2,0,1,4,1.0,0.0,0.0,0.0,6,0.0,392.0,1,34.0,14398.0,14398.0,0.0,1006.0,1006.0,13392.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,392.0,1,new data,0
2,1.0,18.39,18.39,0.74,2,3,3,2,1,1,2,3,2,0,9,2.0,1.0,1.0,1.0,12,0.0,165.0,1,19.0,3841.0,3841.0,761.0,761.0,0.0,3080.0,6200.0,6200.0,0.0,0.0,0.0,0.0,0.0,165.0,0,new data,0
2,1.0,121.71,121.71,27.87,3,3,0,2,0,1,0,3,1,1,4,1.0,0.0,0.0,0.0,7,52.0,926.0,1,30.0,32884.0,32884.0,58.0,4979.0,4921.0,27905.0,8900.0,3900.0,5000.0,52.0,52.0,52.0,52.0,926.0,1,new data,0
2,0.0,91.42,72.87,91.42,2,2,0,1,0,1,0,2,0,1,1,0.0,0.0,0.0,0.0,3,7918.0,4712.0,2,2.0,11558.0,11558.0,0.0,3640.0,3640.0,7918.0,3400.0,0.0,3400.0,8155.0,8155.0,0.0,237.0,4712.0,2,new data,1
1,7.0,11.35,10.9,11.35,3,13,13,2,2,11,11,13,1,1,4,15.0,11.0,13.0,15.0,17,0.0,81.0,1,12.0,14384.0,14384.0,834.0,1598.0,764.0,12786.0,1830.0,830.0,1000.0,0.0,0.0,0.0,0.0,429.0,1,new data,0
2,2.0,24.68,0.0,24.68,1,3,3,0,0,3,3,3,0,0,8,2.0,0.0,2.0,2.0,11,0.0,162.0,1,6.0,3382.0,3382.0,0.0,0.0,0.0,3382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,0,new data,0
3,2.0,18.23,13.48,18.23,3,5,3,2,1,3,2,5,1,1,10,4.0,0.0,0.0,3.0,15,0.0,461.0,1,51.0,24818.0,24818.0,1365.0,1365.0,0.0,23453.0,8300.0,1500.0,6800.0,0.0,0.0,0.0,0.0,882.0,1,new data,0
2,0.0,101.03,14.16,101.03,3,3,0,1,0,2,0,2,0,1,4,0.0,0.0,0.0,0.0,7,0.0,1382.7294,2,40.0,356937.7232,5039.0,0.0,0.0,0.0,356937.7232,800.0,0.0,800.0,0.0,0.0,0.0,0.0,1508.7294,1,new data,0
3,2.0,88.61,88.61,10.45,2,3,1,2,0,1,1,3,2,0,0,3.0,1.0,1.0,1.0,3,48.0,99.0,1,40.0,10936.0,10936.0,6941.0,6941.0,0.0,3995.0,11600.0,11600.0,0.0,48.0,48.0,48.0,48.0,99.0,1,new data,0
1,0.0,3.94,0.0,3.94,1,1,1,0,0,1,1,1,0,0,1,0.0,0.0,0.0,0.0,2,0.0,66.0,1,21.0,1358.0,1358.0,0.0,0.0,0.0,1358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0,new data,0
1,0.0,50.87,50.87,24.52,3,3,0,1,0,2,0,3,1,0,4,0.0,0.0,0.0,0.0,7,1130.0,470.0,1,2.0,4506.0,4506.0,2528.0,2528.0,0.0,1978.0,2200.0,2200.0,0.0,2401.0,2401.0,815.0,815.0,546.0,2,new data,1
1,0.0,66.97,66.97,49.1,2,2,0,1,0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,2,0.0,739.0,4,176.0,130000.0,0.0,0.0,0.0,0.0,130000.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,739.0,0,new data,0
1,7.0,9.9,0.0,9.9,1,1,1,0,0,1,1,1,0,0,6,12.0,1.0,6.0,10.0,8,0.0,1197.0,2,80.0,95272.0,95272.0,0.0,0.0,0.0,95272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.0,1,new data,0
1,1.0,6.19,0.0,6.19,1,1,1,0,0,1,1,1,0,0,8,1.0,0.0,0.0,1.0,9,-1.0,153.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,1,new data,0
1,1.0,13.35,13.35,0.0,1,1,0,1,0,0,0,1,0,1,0,1.0,1.0,1.0,1.0,1,-1.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,0.0,15.74,0.0,15.74,1,1,0,0,0,1,0,1,0,0,8,0.0,0.0,0.0,0.0,9,0.0,196.0,1,15.0,2936.0,2936.0,0.0,0.0,0.0,2936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0,new data,0
2,2.0,114.13,114.13,0.0,2,3,0,3,0,0,0,3,2,1,2,3.0,0.0,1.0,3.0,5,0.0,-1.0,1,0.0,10861.0,10861.0,1933.0,10861.0,8928.0,0.0,13200.0,3900.0,9300.0,0.0,0.0,0.0,0.0,0.0,1,new data,0
3,0.0,116.35,84.32,116.35,3,4,0,1,0,3,0,3,1,0,0,0.0,0.0,0.0,0.0,4,49049.0,40633.0,3,1.0,132249.0,69129.0,3595.0,3595.0,0.0,128654.0,3500.0,3500.0,0.0,68908.0,65534.0,0.0,0.0,42760.0,2,new data,1
1,0.0,18.65,0.0,18.65,1,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,0.0,395.0,2,24.0,9378.0,9378.0,0.0,0.0,0.0,9378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,0,new data,0
3,0.0,44.71,37.65,44.71,2,5,0,1,0,4,0,5,1,0,6,0.0,0.0,0.0,0.0,11,16109.0,1.0,1,0.0,27777.0,27777.0,0.0,0.0,0.0,27777.0,2464.0,2464.0,0.0,27777.0,27777.0,0.0,0.0,1.0,2,new data,1
3,1.0,137.52,137.52,40.39,4,6,1,3,0,3,1,6,2,1,4,1.0,0.0,1.0,1.0,11,0.0,716.0,2,6.0,36000.0,36000.0,3744.0,17165.0,13421.0,18835.0,23600.0,9600.0,14000.0,0.0,0.0,0.0,0.0,1272.0,0,new data,0
1,0.0,432.0,432.0,0.0,1,1,0,1,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,2,-1.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,6.0,6.06,0.0,6.06,1,1,1,0,0,1,1,1,0,0,2,7.0,0.0,1.0,6.0,3,0.0,583.0,1,37.0,21564.0,21564.0,0.0,0.0,0.0,21564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.0,1,new data,0
1,2.0,37.97,0.0,37.97,1,2,0,0,0,2,0,2,0,0,3,2.0,0.0,2.0,2.0,5,8619.0,425.0,1,11.0,13506.0,13506.0,0.0,0.0,0.0,13506.0,0.0,0.0,0.0,9044.0,9044.0,0.0,0.0,425.0,2,new data,1
2,3.0,105.58,105.58,105.58,3,3,0,2,0,1,0,2,1,1,2,4.0,0.0,3.0,4.0,5,0.0,3106.8961,2,3709.0,728147.4459,0.0,0.0,0.0,0.0,728147.4459,13000.0,10000.0,3000.0,0.0,0.0,0.0,0.0,3106.8961,1,new data,0
2,1.0,11.42,11.42,11.06,2,3,3,1,1,2,2,3,0,1,0,1.0,0.0,0.0,1.0,3,229.0,232.0,1,7.0,5589.0,5589.0,0.0,975.0,975.0,4614.0,1000.0,0.0,1000.0,229.0,229.0,0.0,0.0,460.0,2,new data,1
1,0.0,44.29,44.29,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,1423.0,1423.0,0.0,1423.0,1423.0,0.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,0.0,46.84,46.84,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,0.0,105.13,105.13,0.0,1,1,0,1,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,2,0.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
3,1.0,31.29,31.29,4.35,2,3,1,2,0,1,1,2,2,0,3,1.0,0.0,1.0,1.0,6,0.0,1019.0,2,149.0,152850.0,814.0,814.0,814.0,0.0,152036.0,8500.0,8500.0,0.0,0.0,0.0,0.0,0.0,1019.0,1,new data,0
1,0.0,17.1,0.0,17.1,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,716.0,1,126.0,90507.0,0.0,0.0,0.0,0.0,90507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.0,0,new data,0
1,1.0,10.23,0.0,10.23,1,2,3,0,0,2,3,2,0,0,12,2.0,1.0,1.0,1.0,14,0.0,374.0,1,25.0,18300.0,18300.0,0.0,0.0,0.0,18300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,1,new data,0
1,1.0,15.71,0.0,15.71,1,2,1,0,0,2,1,2,0,0,0,1.0,0.0,1.0,1.0,2,0.0,525.0,1,19.0,14962.0,14962.0,0.0,0.0,0.0,14962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.0,0,new data,0
1,0.0,44.45,0.0,44.45,1,1,0,0,0,1,0,1,0,0,7,0.0,0.0,0.0,0.0,8,815.0,805.0,1,15.0,12116.0,12116.0,0.0,0.0,0.0,12116.0,0.0,0.0,0.0,815.0,815.0,0.0,0.0,805.0,1,new data,0
2,2.0,7.97,7.97,4.23,2,2,2,1,1,1,1,2,1,0,3,2.0,0.0,1.0,2.0,5,0.0,153.0,1,6.0,1354.0,1354.0,419.0,419.0,0.0,935.0,1400.0,1400.0,0.0,0.0,0.0,0.0,0.0,153.0,0,new data,0
4,0.0,89.58,89.58,85.0,2,4,0,3,0,1,0,3,3,0,4,0.0,0.0,0.0,0.0,8,1042.0,444.0,2,10.0,9428.0,5102.0,5102.0,5102.0,0.0,4326.0,19800.0,19800.0,0.0,1307.0,1307.0,1307.0,1307.0,444.0,2,new data,1
1,0.0,198.1,198.1,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,0.0,13.87,0.0,13.87,1,1,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,2,0.0,1024.0,2,92.0,94288.0,0.0,0.0,0.0,0.0,94288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0,new data,0
1,1.0,88.1,0.0,88.1,1,1,0,0,0,1,0,0,0,0,3,1.0,0.0,0.0,1.0,4,0.0,1248.7898,2,4068.0,327348.3824,0.0,0.0,0.0,0.0,327348.3824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248.7898,0,new data,0
1,1.0,3.06,0.0,3.06,1,1,1,0,0,1,1,0,0,0,1,2.0,0.0,2.0,2.0,2,-1.0,263.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0,new data,0
1,0.0,432.0,432.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,0.0,22.84,22.84,0.0,1,1,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
3,3.0,12.97,0.0,12.97,2,3,3,0,0,3,3,3,0,0,2,4.0,0.0,0.0,0.0,5,0.0,320.0,1,8.0,24356.0,24356.0,0.0,0.0,0.0,24356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,1,new data,0
1,1.0,7.84,0.0,7.84,1,1,1,0,0,1,1,1,0,0,2,2.0,1.0,1.0,2.0,3,84.0,33.0,1,23.0,750.0,750.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,84.0,84.0,0.0,0.0,33.0,2,new data,1
1,0.0,94.81,0.0,94.81,1,1,0,0,0,1,0,1,0,0,2,0.0,0.0,0.0,0.0,3,-1.0,110.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,2,new data,1
3,2.0,32.19,6.39,32.19,3,4,2,1,1,3,1,4,1,0,7,3.0,0.0,1.0,3.0,11,5.0,920.0,1,15.0,108567.0,108567.0,5.0,5.0,0.0,108562.0,1500.0,1500.0,0.0,5.0,5.0,5.0,5.0,1936.0,1,new data,0
3,6.0,207.58,207.58,1.74,4,4,3,3,0,1,3,4,1,2,2,7.0,4.0,5.0,7.0,6,0.0,522.0,2,46.0,27696.0,27696.0,3008.0,3759.0,751.0,23937.0,9500.0,3500.0,6000.0,0.0,0.0,0.0,0.0,522.0,2,new data,1
1,0.0,14.48,14.48,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
3,1.0,189.32,189.32,25.58,3,6,0,2,0,4,0,6,1,1,3,1.0,0.0,1.0,1.0,9,96.0,340.0,2,3.0,7872.0,7872.0,1015.0,1315.0,300.0,6557.0,1300.0,1000.0,300.0,97.0,97.0,96.0,97.0,1017.0,1,new data,0
1,0.0,122.48,122.48,0.0,1,1,0,1,0,0,0,1,0,1,2,0.0,0.0,0.0,0.0,3,0.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
