ILE_BANKOW,ILE_BANKOW_12,ILE_MIES_OD_NAJSTAR_OTW,ILE_MIES_OD_NAJSTAR_OTW_NRAT,ILE_MIES_OD_NAJSTAR_OTW_RAT,ILE_PRODUKTOW,ILE_RACH_OTW,ILE_RACH_OTW_12,ILE_RACH_OTW_NRAT,ILE_RACH_OTW_NRAT_12,ILE_RACH_OTW_RAT,ILE_RACH_OTW_RAT_12,ILE_RACH_OTW_BEZ_HIPO,ILE_RACH_OTW_KARTY,ILE_RACH_OTW_ODNAWIALNE,ILE_RACH_ZAMK,ILE_ZAPYTAN_12,ILE_ZAPYTAN_3,ILE_ZAPYTAN_6,ILE_ZAPYTAN_9,L_RACHUNKOW,MAX_NAL_WYMAGAL,MAX_RATA,MAX_WNIOSKODAWCY,MIN_L_RAT_DO_SPLATY,SUMA_DO_SPLATY,SUMA_DO_SPLATY_BEZ_HIPO,SUMA_DO_SPLATY_KARTY,SUMA_DO_SPLATY_NRAT,SUMA_DO_SPLATY_ODNAWIALNE,SUMA_DO_SPLATY_RAT,SUMA_LIMIT,SUMA_LIMIT_KARTY,SUMA_LIMIT_ODNAWIALNE,SUMA_NAL_WYMAGAL,SUMA_NAL_WYMAGAL_BEZ_HIPO,SUMA_NAL_WYMAGAL_KARTY,SUMA_NAL_WYMAGAL_NRAT,SUMA_RATA,STATUS,dataset
1,0.0,105.0,105.0,0.0,1,1,0,1,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,2,0.0,-1.0,2,0.0,310.0,310.0,0.0,310.0,310.0,0.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,127.0,127.0,2.0,2,2,1,1,0,1,1,2,0,1,0,0.0,0.0,0.0,0.0,2,0.0,518.0,2,41.0,21539.0,21539.0,0.0,329.0,329.0,21210.0,7500.0,0.0,7500.0,0.0,0.0,0.0,0.0,518.0,0,bik
3,1.0,66.0,66.0,33.0,3,3,1,1,0,2,1,2,0,1,0,1.0,1.0,1.0,1.0,3,0.0,688.0,2,15.0,204383.0,3598.0,0.0,0.0,0.0,204383.0,2300.0,0.0,2300.0,0.0,0.0,0.0,0.0,921.0,0,bik
1,1.0,3.0,3.0,0.0,2,2,2,2,2,0,0,2,1,1,1,1.0,1.0,1.0,1.0,3,0.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5700.0,2700.0,3000.0,0.0,0.0,0.0,0.0,0.0,0,bik
3,2.0,32.0,32.0,0.0,2,3,2,3,2,0,0,3,2,1,0,2.0,0.0,1.0,2.0,3,0.0,-1.0,1,0.0,4629.0,4629.0,3831.0,4629.0,798.0,0.0,8500.0,5500.0,3000.0,0.0,0.0,0.0,0.0,0.0,0,bik
0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,2,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,62.0,0.0,62.0,1,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,2,0.0,34056.0,34056.0,0.0,0.0,0.0,34056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
2,2.0,108.0,108.0,25.0,3,4,7,1,0,3,7,4,0,1,46,2.0,1.0,1.0,2.0,50,0.0,508.0,1,28.0,8084.0,8084.0,0.0,0.0,0.0,8084.0,1200.0,0.0,1200.0,0.0,0.0,0.0,0.0,979.0,0,bik
1,0.0,75.0,75.0,19.0,2,2,0,1,0,1,0,2,0,1,0,0.0,0.0,0.0,0.0,2,0.0,323.0,1,16.0,5181.0,5181.0,0.0,0.0,0.0,5181.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,323.0,0,bik
2,3.0,9.0,0.0,9.0,2,2,2,0,0,2,2,2,0,0,0,4.0,4.0,4.0,4.0,2,0.0,524.0,1,21.0,17871.0,17871.0,0.0,0.0,0.0,17871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.0,0,bik
1,0.0,28.0,0.0,28.0,1,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,0.0,1018.0,1,30.0,30149.0,30149.0,0.0,0.0,0.0,30149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,0,bik
1,0.0,74.0,20.0,74.0,2,2,0,1,0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,2,0.0,101.0,2,862.0,9275.0,0.0,0.0,0.0,0.0,9275.0,15000.0,0.0,15000.0,0.0,0.0,0.0,0.0,101.0,0,bik
1,1.0,1.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,1.0,1.0,1.0,1.0,1,0.0,0.0,2,0.0,204463.0,0.0,0.0,0.0,0.0,204463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
2,2.0,9.0,1.0,9.0,2,2,2,1,1,1,1,2,1,0,0,2.0,1.0,1.0,2.0,2,0.0,0.0,1,0.0,2361.0,2361.0,924.0,924.0,0.0,1437.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
3,0.0,62.0,62.0,0.0,2,3,0,3,0,0,0,3,1,2,32,0.0,0.0,0.0,0.0,35,0.0,-1.0,1,0.0,74303.0,74303.0,1134.0,74303.0,73169.0,0.0,77500.0,1500.0,76000.0,0.0,0.0,0.0,0.0,0.0,0,bik
0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,1.0,29.0,0.0,29.0,1,1,0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,1,237.0,247.0,1,27.0,6626.0,6626.0,0.0,0.0,0.0,6626.0,0.0,0.0,0.0,237.0,237.0,0.0,0.0,247.0,0,bik
1,3.0,5.0,0.0,5.0,1,1,1,0,0,1,1,1,0,0,3,6.0,1.0,2.0,5.0,4,0.0,260.0,1,8.0,1981.0,1981.0,0.0,0.0,0.0,1981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0,bik
1,2.0,35.0,0.0,35.0,1,1,0,0,0,1,0,0,0,0,0,2.0,0.0,1.0,2.0,1,0.0,1108.0,2,178.0,197036.0,0.0,0.0,0.0,0.0,197036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108.0,0,bik
2,2.0,13.0,0.0,13.0,2,3,2,0,0,3,2,3,0,0,0,2.0,1.0,2.0,2.0,3,103.0,207.0,2,1.0,2029.0,2029.0,0.0,0.0,0.0,2029.0,0.0,0.0,0.0,103.0,103.0,0.0,0.0,409.0,0,bik
2,1.0,42.0,0.0,42.0,2,2,1,0,0,2,1,1,0,0,0,1.0,0.0,1.0,1.0,2,0.0,699.0,3,27.0,132979.0,1484.0,0.0,0.0,0.0,132979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.0,0,bik
1,1.0,4.0,4.0,4.0,2,2,2,1,1,1,1,2,1,0,2,1.0,0.0,1.0,1.0,4,0.0,279.0,1,18.0,5095.0,5095.0,0.0,0.0,0.0,5095.0,800.0,800.0,0.0,0.0,0.0,0.0,0.0,279.0,0,bik
1,0.0,137.0,137.0,0.0,1,1,0,1,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,2,0.0,-1.0,2,0.0,614.0,614.0,0.0,614.0,614.0,0.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,1.0,12.0,12.0,0.0,1,1,0,1,0,0,0,1,0,1,1,2.0,1.0,2.0,2.0,2,-1.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0,bik
0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,1.0,8.0,0.0,8.0,1,1,1,0,0,1,1,1,0,0,0,1.0,0.0,0.0,1.0,1,0.0,29.0,1,25.0,716.0,716.0,0.0,0.0,0.0,716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0,bik
1,0.0,18.0,18.0,0.0,1,1,0,1,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,2,0.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0,bik
4,1.0,103.0,103.0,24.0,5,7,0,4,0,3,0,7,2,2,1,1.0,1.0,1.0,1.0,8,19.0,933.0,2,9.0,35865.0,35865.0,4.0,4720.0,4716.0,31145.0,13500.0,6500.0,7000.0,19.0,19.0,0.0,0.0,1225.0,0,bik
1,0.0,136.0,136.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,-1.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,138.0,138.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0,bik
4,1.0,171.0,171.0,43.0,3,4,0,2,0,2,0,2,1,1,2,3.0,1.0,2.0,3.0,6,0.0,1300.0,2,78.0,375696.0,1990.0,1990.0,1990.0,0.0,373706.0,11200.0,8700.0,2500.0,0.0,0.0,0.0,0.0,1712.0,0,bik
2,0.0,180.0,180.0,111.0,3,3,0,1,0,2,0,2,0,1,2,0.0,0.0,0.0,0.0,5,504.0,502.0,2,25.0,32853.0,20445.0,0.0,8124.0,8124.0,24729.0,8000.0,0.0,8000.0,504.0,504.0,0.0,0.0,722.0,0,bik
1,1.0,18.0,18.0,18.0,2,3,1,1,0,2,1,3,1,0,0,1.0,0.0,1.0,1.0,3,0.0,209.0,1,8.0,8225.0,8225.0,0.0,0.0,0.0,8225.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,354.0,0,bik
1,0.0,25.0,25.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,2,0.0,2506.0,2506.0,0.0,2506.0,2506.0,0.0,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0,bik
3,2.0,190.0,190.0,104.0,5,7,0,4,0,3,0,5,2,2,0,2.0,0.0,2.0,2.0,7,446.0,969.0,3,143.0,274273.0,22010.0,3611.0,15863.0,12252.0,258410.0,19600.0,5000.0,14600.0,446.0,0.0,0.0,0.0,1830.0,0,bik
2,1.0,76.0,76.0,51.0,2,2,0,1,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,2,0.0,807.0,2,2935.0,236959.0,404.0,0.0,404.0,404.0,236555.0,8000.0,0.0,8000.0,0.0,0.0,0.0,0.0,807.0,0,bik
2,2.0,137.0,137.0,9.0,3,3,1,2,0,1,1,3,1,1,4,2.0,0.0,0.0,2.0,7,0.0,221.0,1,24.0,6453.0,6453.0,0.0,1179.0,1179.0,5274.0,6000.0,1000.0,5000.0,0.0,0.0,0.0,0.0,221.0,0,bik
2,1.0,156.0,156.0,109.0,3,3,0,2,0,1,0,3,1,1,1,2.0,0.0,1.0,1.0,4,76.0,0.0,2,0.0,43401.0,43401.0,4954.0,24930.0,19976.0,18471.0,24900.0,5000.0,19900.0,76.0,76.0,0.0,76.0,0.0,0,bik
1,0.0,56.0,0.0,56.0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,21905.0,0.0,0.0,0.0,0.0,21905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,106.0,106.0,0.0,2,2,0,2,0,0,0,2,1,1,0,0.0,0.0,0.0,0.0,2,0.0,-1.0,2,0.0,4712.0,4712.0,527.0,4712.0,4185.0,0.0,12000.0,2000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,1.0,3.0,0.0,3.0,1,1,1,0,0,1,1,0,0,0,0,1.0,0.0,1.0,1.0,1,0.0,642.0,1,72.0,46116.0,0.0,0.0,0.0,0.0,46116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,0,bik
1,1.0,38.0,0.0,38.0,1,1,0,0,0,1,0,0,0,0,2,1.0,0.0,0.0,1.0,4,0.0,316.0,1,179.0,56596.0,0.0,0.0,0.0,0.0,56596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,0,bik
1,0.0,162.0,162.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,40.0,40.0,29.0,3,3,0,2,0,1,0,3,1,1,1,0.0,0.0,0.0,0.0,4,0.0,296.0,1,7.0,2211.0,2211.0,0.0,42.0,42.0,2169.0,2400.0,400.0,2000.0,0.0,0.0,0.0,0.0,296.0,0,bik
2,1.0,19.0,19.0,19.0,2,4,2,2,0,2,2,4,2,0,1,2.0,0.0,0.0,0.0,5,0.0,332.0,1,9.0,6428.0,6428.0,1699.0,1699.0,0.0,4729.0,8700.0,8700.0,0.0,0.0,0.0,0.0,0.0,468.0,0,bik
4,0.0,152.0,152.0,0.0,2,5,0,5,0,0,0,5,3,2,0,0.0,0.0,0.0,0.0,5,0.0,-1.0,2,0.0,7457.0,7457.0,7182.0,7457.0,275.0,0.0,52200.0,22200.0,30000.0,0.0,0.0,0.0,0.0,0.0,0,bik
3,0.0,72.0,72.0,41.0,4,5,0,3,0,2,0,4,1,2,1,0.0,0.0,0.0,0.0,6,0.0,1814.0,2,11.0,341316.0,3229.0,1837.0,1837.0,0.0,339479.0,60200.0,9900.0,50300.0,0.0,0.0,0.0,0.0,1940.0,0,bik
1,1.0,2.0,0.0,2.0,1,1,1,0,0,1,1,1,0,0,0,1.0,1.0,1.0,1.0,1,0.0,103.0,1,19.0,1978.0,1978.0,0.0,0.0,0.0,1978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0,bik
0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
3,2.0,32.0,31.0,32.0,3,6,1,2,1,4,0,5,2,0,3,2.0,0.0,1.0,1.0,10,44.0,1209.0,1,2803.0,357679.0,19268.0,10226.0,10226.0,0.0,347453.0,13000.0,13000.0,0.0,44.0,44.0,44.0,44.0,1209.0,0,bik
3,1.0,66.0,56.0,66.0,3,3,1,2,1,1,0,2,1,1,0,1.0,0.0,0.0,1.0,3,0.0,0.0,2,0.0,109742.0,382.0,382.0,382.0,0.0,109360.0,13100.0,9900.0,3200.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,1.0,12.0,0.0,12.0,1,1,1,0,0,1,1,1,0,0,0,1.0,0.0,0.0,0.0,1,0.0,251.0,1,13.0,3341.0,3341.0,0.0,0.0,0.0,3341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,0,bik
1,0.0,10.0,0.0,10.0,1,1,1,0,0,1,1,1,0,0,1,0.0,0.0,0.0,0.0,2,0.0,33.0,1,21.0,693.0,693.0,0.0,0.0,0.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0,bik
1,1.0,9.0,0.0,9.0,1,1,1,0,0,1,1,1,0,0,1,1.0,0.0,0.0,1.0,2,0.0,350.0,1,10.0,3537.0,3537.0,0.0,0.0,0.0,3537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0,bik
1,0.0,33.0,0.0,33.0,1,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,12393.0,12393.0,0.0,0.0,0.0,12393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,77.0,77.0,33.0,2,2,0,1,0,1,0,2,0,1,3,0.0,0.0,0.0,0.0,5,0.0,166.0,1,22.0,5823.0,5823.0,0.0,2122.0,2122.0,3701.0,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,166.0,0,bik
4,2.0,47.0,47.0,0.0,2,4,0,4,0,0,0,4,1,3,11,2.0,0.0,0.0,1.0,15,0.0,-1.0,1,0.0,28742.0,28742.0,472.0,28742.0,28270.0,0.0,36178.0,500.0,35678.0,0.0,0.0,0.0,0.0,0.0,0,bik
2,2.0,24.0,0.0,24.0,1,3,3,0,0,3,3,3,0,0,31,4.0,2.0,4.0,4.0,35,0.0,634.0,1,21.0,24885.0,24885.0,0.0,0.0,0.0,24885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.0,0,bik
2,2.0,11.0,0.0,11.0,1,2,3,0,0,2,3,2,0,0,3,3.0,1.0,1.0,1.0,5,0.0,238.0,1,8.0,7422.0,7422.0,0.0,0.0,0.0,7422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,0,bik
3,0.0,94.0,94.0,91.0,3,3,0,1,0,2,0,2,1,0,0,0.0,0.0,0.0,0.0,3,0.0,1099.0,2,31.0,57576.0,50933.0,1142.0,1142.0,0.0,56434.0,10700.0,10700.0,0.0,0.0,0.0,0.0,0.0,1316.0,0,bik
1,0.0,157.0,157.0,90.0,2,2,0,1,0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,14991.0,0.0,0.0,0.0,0.0,14991.0,300.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0,bik
0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,1.0,5.0,0.0,5.0,1,1,1,0,0,1,1,1,0,0,3,1.0,0.0,1.0,1.0,4,0.0,223.0,1,44.0,9890.0,9890.0,0.0,0.0,0.0,9890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,0,bik
0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,2,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,140.0,140.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,2,0.0,1961.0,1961.0,0.0,1961.0,1961.0,0.0,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,1.0,131.0,0.0,131.0,1,1,0,0,0,1,0,1,0,0,1,1.0,0.0,0.0,1.0,2,0.0,207.0,3,2.0,432.0,432.0,0.0,0.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0,bik
1,4.0,34.0,0.0,34.0,1,2,0,0,0,2,0,0,0,0,1,4.0,2.0,2.0,2.0,4,0.0,1765.0,2,2875.0,599657.0,0.0,0.0,0.0,0.0,599657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2079.0,0,bik
3,1.0,125.0,125.0,0.0,2,3,1,3,1,0,0,3,2,1,1,1.0,0.0,0.0,0.0,4,0.0,-1.0,1,0.0,4899.0,4899.0,4899.0,4899.0,0.0,0.0,6000.0,5700.0,300.0,0.0,0.0,0.0,0.0,0.0,0,bik
2,2.0,24.0,11.0,24.0,2,2,1,1,1,1,0,2,1,0,0,2.0,0.0,0.0,0.0,2,0.0,229.0,1,12.0,3482.0,3482.0,631.0,631.0,0.0,2851.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,229.0,0,bik
1,0.0,146.0,146.0,0.0,1,2,0,2,0,0,0,2,0,2,0,0.0,0.0,0.0,0.0,2,0.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.0,0.0,2300.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,48.0,0.0,48.0,1,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,0.0,247.0,2,12.0,2928.0,2928.0,0.0,0.0,0.0,2928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,0,bik
2,0.0,50.0,50.0,30.0,2,2,0,1,0,1,0,1,1,0,1,0.0,0.0,0.0,0.0,3,0.0,2117.0,2,2861.0,609459.0,4502.0,4502.0,4502.0,0.0,604957.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,2117.0,0,bik
2,1.0,22.0,0.0,22.0,2,2,1,0,0,2,1,2,0,0,1,1.0,0.0,1.0,1.0,3,0.0,191.0,1,4.0,3029.0,3029.0,0.0,0.0,0.0,3029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,0,bik
1,0.0,15.0,0.0,15.0,1,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,148.0,148.0,1,10.0,1485.0,1485.0,0.0,0.0,0.0,1485.0,0.0,0.0,0.0,148.0,148.0,0.0,0.0,148.0,0,bik
1,0.0,16.0,0.0,16.0,1,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,0.0,127.0,1,7.0,948.0,948.0,0.0,0.0,0.0,948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0,bik
2,0.0,75.0,75.0,0.0,1,2,0,2,0,0,0,2,2,0,1,0.0,0.0,0.0,0.0,3,0.0,-1.0,1,0.0,2203.0,2203.0,2203.0,2203.0,0.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
2,1.0,21.0,21.0,0.0,2,2,1,2,1,0,0,2,1,1,1,5.0,2.0,3.0,5.0,3,0.0,-1.0,1,0.0,2913.0,2913.0,1988.0,2913.0,925.0,0.0,3000.0,2000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,bik
4,0.0,72.0,72.0,12.0,3,4,0,3,0,1,0,4,2,1,4,0.0,0.0,0.0,0.0,8,39.0,197.0,1,29.0,12858.0,12858.0,4159.0,7207.0,3048.0,5651.0,8100.0,5100.0,3000.0,39.0,39.0,0.0,39.0,197.0,0,bik
1,0.0,75.0,75.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,2,0.0,3793.0,3793.0,0.0,3793.0,3793.0,0.0,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,175.0,175.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,159.0,159.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,-1.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,70.0,0.0,70.0,1,2,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,1034.0,2,96.0,115510.0,0.0,0.0,0.0,0.0,115510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178.0,0,bik
5,1.0,132.0,132.0,31.0,3,7,0,6,0,1,0,6,4,2,5,1.0,0.0,0.0,0.0,12,25.0,607.0,1,3310.0,280155.0,79304.0,12099.0,79304.0,67205.0,200851.0,83700.0,16700.0,67000.0,25.0,0.0,0.0,0.0,607.0,0,bik
1,0.0,23.0,23.0,22.0,2,2,0,1,0,1,0,2,0,1,6,0.0,0.0,0.0,0.0,8,0.0,504.0,1,0.0,4993.0,4993.0,0.0,4993.0,4993.0,0.0,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,504.0,0,bik
2,1.0,74.0,74.0,10.0,2,2,1,1,0,1,1,2,1,0,2,1.0,0.0,0.0,0.0,4,0.0,342.0,1,2.0,678.0,678.0,0.0,0.0,0.0,678.0,6900.0,6900.0,0.0,0.0,0.0,0.0,0.0,342.0,0,bik
2,2.0,8.0,0.0,8.0,1,2,2,0,0,2,2,2,0,0,4,4.0,1.0,1.0,3.0,6,0.0,231.0,2,4.0,5375.0,5375.0,0.0,0.0,0.0,5375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,0,bik
1,1.0,11.0,11.0,8.0,2,2,3,1,1,1,2,2,0,1,6,2.0,0.0,0.0,1.0,8,0.0,142.0,1,6.0,841.0,841.0,0.0,0.0,0.0,841.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,142.0,0,bik
1,0.0,93.0,93.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,940.0,940.0,0.0,940.0,940.0,0.0,1700.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,17.0,17.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,1993.0,1993.0,0.0,1993.0,1993.0,0.0,3500.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,111.0,111.0,0.0,1,1,0,1,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,2,0.0,-1.0,2,0.0,4962.0,4962.0,0.0,4962.0,4962.0,0.0,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,1.0,63.0,63.0,6.0,3,3,1,2,0,1,1,2,1,1,3,2.0,0.0,0.0,2.0,6,-1.0,613.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13200.0,12200.0,1000.0,0.0,0.0,0.0,0.0,613.0,0,bik
1,0.0,101.0,81.0,101.0,2,2,0,1,0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,2,0.0,641.0,2,45.0,28787.0,0.0,0.0,0.0,0.0,28787.0,18000.0,0.0,18000.0,0.0,0.0,0.0,0.0,641.0,0,bik
1,1.0,8.0,0.0,8.0,1,1,1,0,0,1,1,1,0,0,1,1.0,0.0,0.0,1.0,2,0.0,264.0,1,35.0,9285.0,9285.0,0.0,0.0,0.0,9285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,0,bik
1,1.0,10.0,0.0,10.0,1,1,1,0,0,1,1,1,0,0,0,1.0,0.0,0.0,0.0,1,0.0,249.0,1,18.0,4547.0,4547.0,0.0,0.0,0.0,4547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0,bik
3,2.0,32.0,0.0,32.0,3,5,2,0,0,5,2,4,0,0,12,3.0,0.0,1.0,2.0,17,0.0,1479.0,2,34.0,302136.0,26992.0,0.0,0.0,0.0,302136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3077.0,0,bik
1,1.0,175.0,175.0,24.0,3,4,2,2,1,2,1,4,1,1,4,2.0,0.0,1.0,1.0,8,0.0,1168.0,2,56.0,98252.0,98252.0,2769.0,7048.0,4279.0,91204.0,10500.0,5500.0,5000.0,0.0,0.0,0.0,0.0,1273.0,0,bik
