ILE_BANKOW;ILE_BANKOW_12;ILE_MIES_OD_NAJSTAR_OTW;ILE_MIES_OD_NAJSTAR_OTW_NRAT;ILE_MIES_OD_NAJSTAR_OTW_RAT;ILE_PRODUKTOW;ILE_RACH_OTW;ILE_RACH_OTW_12;ILE_RACH_OTW_NRAT;ILE_RACH_OTW_NRAT_12;ILE_RACH_OTW_RAT;ILE_RACH_OTW_RAT_12;ILE_RACH_OTW_BEZ_HIPO;ILE_RACH_OTW_KARTY;ILE_RACH_OTW_ODNAWIALNE;ILE_RACH_ZAMK;ILE_ZAPYTAN_12;ILE_ZAPYTAN_3;ILE_ZAPYTAN_6;ILE_ZAPYTAN_9;L_RACHUNKOW;MAX_NAL_WYMAGAL;MAX_RATA;MAX_WNIOSKODAWCY;MIN_L_RAT_DO_SPLATY;SUMA_DO_SPLATY;SUMA_DO_SPLATY_BEZ_HIPO;SUMA_DO_SPLATY_KARTY;SUMA_DO_SPLATY_NRAT;SUMA_DO_SPLATY_ODNAWIALNE;SUMA_DO_SPLATY_RAT;SUMA_LIMIT;SUMA_LIMIT_KARTY;SUMA_LIMIT_ODNAWIALNE;SUMA_NAL_WYMAGAL;SUMA_NAL_WYMAGAL_BEZ_HIPO;SUMA_NAL_WYMAGAL_KARTY;SUMA_NAL_WYMAGAL_NRAT;SUMA_RATA;STATUS
1;0;20;0;20;1;1;0;0;0;1;0;1;0;0;2;0;0;0;0;3;0;128;1;18;2309;2309;0;0;0;2309;0;0;0;0;0;0;0;128;0
1;0;14;14;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;-1;1;0;26;26;26;26;0;0;2000;2000;0;0;0;0;0;0;0
1;1;89;89;0;1;1;0;1;0;0;0;1;0;1;1;1;1;1;1;2;0;-1;2;0;293;293;0;293;293;0;2000;0;2000;0;0;0;0;0;0
1;1;3;0;3;1;1;1;0;0;1;1;1;0;0;0;2;2;2;2;1;0;0;1;0;2736;2736;0;0;0;2736;0;0;0;0;0;0;0;0;0
1;2;7;0;7;1;1;1;0;0;1;1;0;0;0;0;2;0;0;2;1;0;0;2;0;164868;0;0;0;0;164868;0;0;0;0;0;0;0;0;0
2;0;140;140;25;2;2;0;1;0;1;0;2;0;1;1;0;0;0;0;3;0;113;2;6;679;679;0;0;0;679;25000;0;25000;0;0;0;0;113;0
2;1;136;136;0;2;2;1;2;1;0;0;2;1;1;0;1;0;0;0;2;0;-1;1;0;1372;1372;0;1372;1372;0;6000;3000;3000;0;0;0;0;0;0
1;1;19;19;3;2;2;1;1;0;1;1;2;1;0;0;1;1;1;1;2;0;80;1;7;560;560;0;0;0;560;5500;5500;0;0;0;0;0;80;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;0;1;1;1;1;1;0;0;1;0;1;0;2;2;2;2;1;-1;-1;1;0;0;0;0;0;0;0;1000;0;1000;0;0;0;0;0;0
0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;4;4;4;1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;15;0;15;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;130;1;10;1308;1308;0;0;0;1308;0;0;0;0;0;0;0;130;0
3;0;25;25;11;3;3;1;2;0;1;1;3;1;1;3;0;0;0;0;6;0;199;1;7;13190;13190;11692;11834;142;1356;15743;12743;3000;0;0;0;0;199;0
1;1;17;0;17;1;1;0;0;0;1;0;1;0;0;0;1;1;1;1;1;0;107;1;18;1892;1892;0;0;0;1892;0;0;0;0;0;0;0;107;0
1;0;37;37;14;2;3;0;2;0;1;0;3;2;0;7;0;0;0;0;10;0;1681;1;42;80844;80844;10077;10077;0;70767;9900;9900;0;0;0;0;0;1681;0
1;2;9;9;0;1;1;1;1;1;0;0;1;1;0;0;2;1;1;1;2;0;-1;1;0;682;682;682;682;0;0;3000;3000;0;0;0;0;0;0;0
1;0;148;148;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;-1;-1;2;0;0;0;0;0;0;0;12000;0;12000;0;0;0;0;0;0
1;0;132;132;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;2;0;0;0;0;0;0;0;300;0;300;0;0;0;0;0;0
1;0;59;59;33;2;4;0;1;0;3;0;4;0;1;0;0;0;0;0;4;17;500;2;4;15275;15275;0;3007;3007;12268;3000;0;3000;17;17;0;0;961;0
1;1;10;0;10;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;1;-1;572;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;572;0
1;1;4;0;4;1;1;1;0;0;1;1;1;0;0;0;1;0;1;1;1;0;158;1;15;2294;2294;0;0;0;2294;0;0;0;0;0;0;0;158;0
2;1;53;53;41;3;3;1;2;1;1;0;2;1;1;0;1;0;0;0;3;0;0;2;0;135761;1384;1384;1384;0;134377;5800;5500;300;0;0;0;0;0;0
1;0;142;142;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;300;0;300;0;0;0;0;0;0
4;1;140;140;18;3;5;1;4;1;1;0;5;3;1;6;1;1;1;1;11;0;111;2;18;7193;7193;1800;5216;3416;1977;22700;12700;10000;0;0;0;0;111;0
2;1;103;103;0;2;2;0;2;0;0;0;2;1;1;0;1;0;1;1;2;0;-1;2;0;12735;12735;2199;12735;10536;0;17500;5500;12000;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;59;59;23;3;4;3;2;0;2;3;4;1;1;7;5;0;1;4;11;0;395;1;4;12119;12119;2489;5137;2648;6982;5900;2900;3000;0;0;0;0;451;0
1;0;21;21;21;2;2;0;1;0;1;0;2;1;0;4;0;0;0;0;6;0;373;1;27;15064;15064;4894;4894;0;10170;4900;4900;0;0;0;0;0;373;0
1;0;77;77;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;-1;-1;1;0;0;0;0;0;0;0;2000;2000;0;0;0;0;0;0;0
0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;144;144;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;-1;-1;2;0;0;0;0;0;0;0;8000;0;8000;0;0;0;0;0;0
1;1;8;0;8;1;1;1;0;0;1;1;1;0;0;0;1;0;0;1;1;0;94;1;5;461;461;0;0;0;461;0;0;0;0;0;0;0;94;0
4;4;26;0;26;1;5;0;0;0;5;0;5;0;0;1;8;3;3;5;6;0;232;1;13;10128;10128;0;0;0;10128;0;0;0;0;0;0;0;431;0
1;0;48;0;48;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;2;0;589;3;30;17868;17868;0;0;0;17868;0;0;0;0;0;0;0;589;0
1;0;30;0;30;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;2;0;5422;5422;0;0;0;5422;0;0;0;0;0;0;0;0;0
2;0;81;81;66;2;2;0;1;0;1;0;2;0;1;1;0;0;0;0;3;799;264;1;3;1101;1101;0;302;302;799;300;0;300;801;801;0;2;264;0
3;0;32;32;0;1;3;0;3;0;0;0;3;3;0;2;0;0;0;0;5;0;-1;1;0;918;918;918;918;0;0;16000;16000;0;0;0;0;0;0;0
1;1;9;9;4;2;2;2;1;1;1;1;1;0;1;1;1;0;0;0;3;0;713;3;3462;157370;0;0;0;0;157370;300;0;300;0;0;0;0;713;0
1;1;49;49;0;1;1;0;1;0;0;0;1;1;0;0;2;2;2;2;1;0;-1;1;0;1724;1724;1724;1724;0;0;12100;12100;0;0;0;0;0;0;0
1;0;136;136;66;2;3;0;2;0;1;0;2;0;2;0;0;0;0;0;3;0;256;2;1523;38998;0;0;0;0;38998;600;0;600;0;0;0;0;256;0
1;1;5;0;5;1;1;1;0;0;1;1;1;0;0;1;1;0;1;1;2;0;92;1;6;538;538;0;0;0;538;0;0;0;0;0;0;0;92;0
1;0;43;0;43;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;3483;2;2390;831758;0;0;0;0;831758;0;0;0;0;0;0;0;3483;0
3;2;33;33;14;4;6;4;4;2;2;2;5;2;2;7;4;1;2;3;13;0;743;1;36;83082;32312;2438;5360;2922;77722;8000;3000;5000;0;0;0;0;1172;0
1;0;17;17;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;2;9;-1;1;0;1511;1511;0;1511;1511;0;1500;0;1500;9;9;0;9;0;0
0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;2;1;1;1;1;2;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;4;0;4;1;1;1;0;0;1;1;1;0;0;0;1;0;1;1;1;0;104;1;8;820;820;0;0;0;820;0;0;0;0;0;0;0;104;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;14;14;9;4;5;4;3;2;2;2;4;2;1;1;6;2;2;4;6;0;1399;1;28;3699;3699;629;629;0;3070;8600;3600;5000;0;0;0;0;1508;0
3;7;45;45;9;3;3;2;1;0;2;2;3;1;0;2;8;1;1;6;5;188;416;1;28;31808;31808;5449;5449;0;26359;5700;5700;0;189;189;0;0;823;0
1;1;25;25;8;3;3;2;2;1;1;1;2;1;1;0;2;0;1;1;3;0;1378;4;220;306093;2708;2708;2708;0;303385;12300;10000;2300;0;0;0;0;1378;0
1;0;139;139;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;2;0;0;0;0;0;0;0;12000;0;12000;0;0;0;0;0;0
1;0;133;133;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;2;0;-1;2;0;0;0;0;0;0;0;4200;0;4200;0;0;0;0;0;0
1;0;127;127;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;2;0;-1;2;0;0;0;0;0;0;0;5000;0;5000;0;0;0;0;0;0
2;0;33;33;18;3;4;2;1;0;3;2;4;1;0;2;0;0;0;0;6;0;435;1;4;17117;17117;738;738;0;16379;3000;3000;0;0;0;0;0;914;0
1;1;5;0;5;1;1;1;0;0;1;1;1;0;0;1;1;0;1;1;2;0;199;1;9;1698;1698;0;0;0;1698;0;0;0;0;0;0;0;199;0
1;0;38;38;0;2;2;0;2;0;0;0;2;1;1;0;0;0;0;0;2;-1;-1;2;0;0;0;0;0;0;0;11000;7000;4000;0;0;0;0;0;0
2;0;44;44;23;2;2;0;1;0;1;0;2;1;0;1;0;0;0;0;3;0;86;1;9;3060;3060;2300;2300;0;760;2500;2500;0;0;0;0;0;86;0
3;6;61;61;0;2;4;0;4;0;0;0;4;2;2;1;7;3;4;6;5;0;-1;1;0;5744;5744;4544;5744;1200;0;47500;23800;23700;0;0;0;0;0;0
1;0;8;0;8;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1249;4;96;119434;0;0;0;0;119434;0;0;0;0;0;0;0;1249;0
1;1;45;0;45;1;1;0;0;0;1;0;0;0;0;0;1;1;1;1;1;0;516;2;26;13181;0;0;0;0;13181;0;0;0;0;0;0;0;516;0
1;0;16;16;0;1;1;0;1;0;0;0;1;1;0;1;0;0;0;0;2;0;-1;1;0;169;169;169;169;0;0;1200;1200;0;0;0;0;0;0;0
2;2;128;128;3;2;3;2;2;1;1;1;3;0;2;1;2;1;1;1;4;0;680;1;73;49976;49976;0;597;597;49379;800;0;800;0;0;0;0;680;0
2;0;33;33;26;2;2;0;1;0;1;0;1;1;0;0;0;0;0;0;2;0;3841;2;755;290700;1153;1153;1153;0;289547;27000;27000;0;0;0;0;0;3841;0
1;1;9;9;0;1;1;1;1;1;0;0;1;0;1;0;1;0;0;0;1;0;-1;1;0;297;297;0;297;297;0;500;0;500;0;0;0;0;0;0
2;3;37;37;31;2;3;0;1;0;2;0;3;1;0;1;3;0;0;0;4;0;359;1;18;10194;10194;2117;2117;0;8077;3000;3000;0;0;0;0;0;446;0
1;0;20;20;0;2;2;0;2;0;0;0;2;1;1;0;0;0;0;0;2;-1;-1;1;0;0;0;0;0;0;0;11000;3000;8000;0;0;0;0;0;0
1;1;4;4;0;1;1;1;1;1;0;0;1;1;0;0;1;0;1;1;1;0;-1;1;0;0;0;0;0;0;0;2500;2500;0;0;0;0;0;0;0
1;0;166;166;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;2;0;0;0;0;0;0;0;2500;0;2500;0;0;0;0;0;0
1;0;32;32;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;2;0;0;0;0;0;0;0;20000;0;20000;0;0;0;0;0;0
1;0;77;77;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;2;0;0;0;0;0;0;0;5000;0;5000;0;0;0;0;0;0
1;0;1;0;1;1;1;1;0;0;1;1;1;0;0;3;0;0;0;0;4;0;164;1;4;677;677;0;0;0;677;0;0;0;0;0;0;0;164;0
3;0;96;51;96;2;3;0;2;0;1;0;3;2;0;0;0;0;0;0;3;1;0;1;0;6590;6590;6589;6589;0;1;6600;6600;0;1;1;0;0;0;0
1;0;53;0;53;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;2;0;10075;0;0;0;0;10075;0;0;0;0;0;0;0;0;0
1;0;14;0;14;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;2;0;1498;2;131;196818;0;0;0;0;196818;0;0;0;0;0;0;0;1498;0
1;0;87;0;87;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;500;6;732;38886;0;0;0;0;38886;0;0;0;0;0;0;0;500;0
1;0;13;13;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;-1;1;0;80;80;80;80;0;0;1200;1200;0;0;0;0;0;0;0
1;0;96;96;19;2;2;0;1;0;1;0;2;0;1;0;0;0;0;0;2;0;522;2;5;3471;3471;0;923;923;2548;1600;0;1600;0;0;0;0;522;0
3;2;98;98;3;3;3;1;2;0;1;1;3;1;1;0;2;0;2;2;3;0;747;1;58;53743;53743;9836;10134;298;43609;11200;10900;300;0;0;0;0;747;0
2;0;118;118;27;2;4;0;1;0;3;0;4;0;1;0;0;0;0;0;4;0;259;1;18;17183;17183;0;136;136;17047;300;0;300;0;0;0;0;259;0
2;4;56;46;56;2;2;0;1;0;1;0;2;1;0;3;7;2;3;4;5;0;1749;1;160;31115;31115;2092;2092;0;29023;5000;5000;0;0;0;0;0;1749;0
1;1;31;31;4;2;2;1;1;0;1;1;2;0;1;1;1;0;1;1;3;0;133;2;39;11511;11511;0;6378;6378;5133;8000;0;8000;0;0;0;0;133;0
1;1;3;0;3;1;1;1;0;0;1;1;1;0;0;1;1;0;1;1;2;0;153;1;17;2605;2605;0;0;0;2605;0;0;0;0;0;0;0;153;0
1;2;91;91;4;2;2;1;1;0;1;1;2;0;1;2;2;1;2;2;4;0;0;2;0;8283;8283;0;3918;3918;4365;4000;0;4000;0;0;0;0;0;0
1;0;85;0;85;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;2;-1;134;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;0
1;0;153;153;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;2;0;440;440;0;440;440;0;5000;0;5000;0;0;0;0;0;0
1;0;31;0;31;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2214;2;140;310492;0;0;0;0;310492;0;0;0;0;0;0;0;2214;0
3;3;139;139;28;4;4;2;2;1;2;1;4;1;1;2;3;0;1;3;6;0;109;2;6;8790;8790;209;209;0;8581;10300;2500;7800;0;0;0;0;109;0
1;0;138;138;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;300;0;300;0;0;0;0;0;0
3;1;110;31;110;3;4;1;1;0;3;1;4;0;1;3;1;0;0;0;7;7;178;2;0;4186;4186;0;1010;1010;3176;1000;0;1000;7;7;0;7;420;0
2;1;4;0;4;1;2;2;0;0;2;2;2;0;0;2;1;0;1;1;4;0;447;1;4;3170;3170;0;0;0;3170;0;0;0;0;0;0;0;652;0
2;0;76;76;47;3;3;0;2;0;1;0;2;1;1;0;0;0;0;0;3;16;1274;1;2055;271170;0;0;0;0;271170;14000;2000;12000;16;0;0;0;1274;0
1;0;149;149;66;2;3;0;1;0;2;0;1;0;1;0;0;0;0;0;3;0;233;2;2036;245751;0;0;0;0;245751;15000;0;15000;0;0;0;0;384;0
2;2;23;0;23;1;2;1;0;0;2;1;2;0;0;0;3;0;0;3;2;0;863;1;25;36337;36337;0;0;0;36337;0;0;0;0;0;0;0;1023;0
4;2;153;153;86;3;6;2;2;0;4;2;6;1;1;3;4;2;2;3;9;11;475;1;12;13671;13671;1505;2277;772;11394;2300;1500;800;11;11;0;0;692;0
1;0;34;0;34;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;557;1;3;1643;1643;0;0;0;1643;0;0;0;0;0;0;0;557;0
0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;1;1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;1;10;0;10;2;2;2;0;0;2;2;2;0;0;2;1;0;0;1;4;2646;2000;2;1;5018;5018;0;0;0;5018;0;0;0;2646;2646;0;0;2156;0
1;1;2;0;2;1;1;1;0;0;1;1;1;0;0;0;1;1;1;1;1;0;256;1;2;500;500;0;0;0;500;0;0;0;0;0;0;0;256;0
5;3;61;61;28;3;5;3;1;0;4;3;5;1;0;4;3;0;1;3;9;0;431;1;3;13473;13473;491;491;0;12982;5100;5100;0;0;0;0;0;803;0
1;0;12;0;12;1;1;1;0;0;1;1;1;0;0;2;0;0;0;0;3;0;380;1;11;4183;4183;0;0;0;4183;0;0;0;0;0;0;0;380;0
1;0;159;159;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;2;0;0;0;0;0;0;0;300;0;300;0;0;0;0;0;0
1;2;37;0;37;2;3;3;0;0;3;3;3;0;0;2;2;0;1;2;5;0;190;1;5;1849;1849;0;0;0;1849;0;0;0;0;0;0;0;348;0
1;0;42;0;42;1;1;0;0;0;1;0;0;0;0;2;0;0;0;0;3;0;2006;2;2246;450024;0;0;0;0;450024;0;0;0;0;0;0;0;2006;0
1;0;71;0;71;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;-1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;58;58;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;-1;1;0;22;22;22;22;0;0;500;500;0;0;0;0;0;0;0
1;0;87;87;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;3000;0;3000;0;0;0;0;0;0
2;1;133;133;73;3;3;0;2;0;1;0;2;1;1;2;1;1;1;1;5;0;264;2;1293;36503;264;264;264;0;36239;20000;10000;10000;0;0;0;0;264;0
2;1;91;91;7;2;2;2;1;0;1;2;2;0;1;2;1;0;0;1;4;1;190;1;16;3231;3231;0;145;145;3086;1000;0;1000;1;1;0;0;190;0
1;1;68;0;68;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;-1;1138;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1138;0
5;0;148;148;81;4;9;0;4;0;5;0;9;3;1;0;0;0;0;0;9;0;4555;2;6;768501;768501;59964;117325;57361;651176;168500;88500;80000;0;0;0;0;11495;0
3;2;108;108;8;3;5;2;3;0;2;2;5;2;1;2;2;0;1;2;7;0;723;2;22;52317;52317;16936;16936;0;35381;19800;17800;2000;0;0;0;0;1319;0
2;0;106;78;106;5;5;0;2;0;3;0;4;1;1;0;0;0;0;0;5;0;507;3;32;68652;33359;1003;4000;2997;64652;4000;1000;3000;0;0;0;0;1135;0
1;1;3;0;3;1;1;1;0;0;1;1;0;0;0;0;1;1;1;1;1;0;540;2;110;59645;0;0;0;0;59645;0;0;0;0;0;0;0;540;0
2;1;30;0;30;2;2;1;0;0;2;1;1;0;0;0;1;0;1;1;2;0;1642;2;5;468043;735;0;0;0;468043;0;0;0;0;0;0;0;1789;0
1;1;11;0;11;1;2;2;0;0;2;2;2;0;0;4;1;0;0;0;6;0;356;1;19;10330;10330;0;0;0;10330;0;0;0;0;0;0;0;430;0
2;0;28;28;19;2;2;0;1;0;1;0;2;1;0;4;0;0;0;0;6;0;199;1;5;949;949;0;0;0;949;2400;2400;0;0;0;0;0;199;0
2;1;26;0;26;2;2;1;0;0;2;1;2;0;0;2;1;0;0;0;6;0;484;1;4;11158;11158;0;0;0;11158;0;0;0;0;0;0;0;582;0
1;0;133;133;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;2500;0;2500;0;0;0;0;0;0
1;1;62;62;18;2;3;0;1;0;2;0;3;0;1;1;1;0;0;1;4;0;384;1;27;32145;32145;0;1582;1582;30563;2500;0;2500;0;0;0;0;559;0
2;1;145;145;4;2;2;1;1;0;1;1;2;0;1;3;2;0;2;2;5;0;205;2;3;616;616;0;0;0;616;8000;0;8000;0;0;0;0;205;0
2;0;16;0;16;2;2;1;0;0;2;1;1;0;0;0;0;0;0;0;2;0;763;2;15;183087;1243;0;0;0;183087;0;0;0;0;0;0;0;845;0
2;0;126;126;21;2;2;0;1;0;1;0;1;1;0;0;0;0;0;0;2;0;1145;2;2775;202803;329;329;329;0;202474;13700;13700;0;0;0;0;0;1145;0
2;3;39;39;5;2;2;2;1;0;1;2;2;0;1;1;6;0;1;3;3;0;168;2;19;10116;10116;0;6893;6893;3223;7000;0;7000;0;0;0;0;168;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;144;144;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;2;0;0;0;0;0;0;0;5000;0;5000;0;0;0;0;0;0
1;0;29;29;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;1;0;18949;18949;0;18949;18949;0;20000;0;20000;0;0;0;0;0;0
1;0;25;25;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;3000;3000;0;0;0;0;0;0;0
1;0;208;208;22;2;2;0;1;0;1;0;2;0;1;0;0;0;0;0;2;0;0;2;0;15832;15832;0;2819;2819;13013;5000;0;5000;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;75;75;34;3;3;0;2;0;1;0;2;1;1;0;0;0;0;0;3;0;778;2;2349;187158;4550;0;4550;4550;182608;9800;800;9000;0;0;0;0;778;0
1;0;171;171;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;2;0;0;0;0;0;0;0;1000;0;1000;0;0;0;0;0;0
1;1;2;2;1;2;2;2;1;1;1;1;1;1;0;0;1;1;1;1;3;0;1111;1;92;102270;0;0;0;0;102270;500;500;0;0;0;0;0;1111;0
1;0;17;17;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;8000;8000;0;0;0;0;0;0;0
1;0;104;104;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;300;0;300;0;0;0;0;0;0
2;2;48;48;26;3;4;0;3;0;1;0;4;2;1;0;3;3;3;3;4;0;5885;2;0;38841;38841;15;38841;38826;0;80600;40600;40000;0;0;0;0;5885;0
5;7;136;136;39;3;8;1;6;0;2;1;8;5;1;1;11;3;6;7;9;370;449;1;16;35205;35205;11746;18492;6746;16713;22450;15750;6700;1036;1036;745;791;694;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;0;62;62;0;2;2;0;2;0;0;0;2;1;1;0;0;0;0;0;2;0;-1;1;0;260;260;41;260;219;0;3400;3100;300;0;0;0;0;0;0
2;1;132;132;66;4;4;0;2;0;2;0;3;1;1;1;1;0;0;1;5;0;789;2;11;130351;2383;0;0;0;130351;12500;5500;7000;0;0;0;0;1008;0
1;0;35;35;17;2;2;0;1;0;1;0;2;0;1;4;0;0;0;0;6;0;251;1;36;12074;12074;0;3117;3117;8957;6000;0;6000;0;0;0;0;251;0
1;2;26;26;0;1;1;0;1;0;0;0;1;0;1;1;3;0;1;3;2;0;-1;1;0;961;961;0;961;961;0;1000;0;1000;0;0;0;0;0;0
3;2;32;7;32;3;3;2;1;1;2;1;3;1;0;0;2;0;0;2;3;4;110;2;5;1769;1769;1216;1216;0;553;5500;5500;0;4;4;0;0;110;0
2;0;37;0;37;1;2;0;0;0;2;0;2;0;0;0;0;0;0;0;2;0;1163;2;33;84342;84342;0;0;0;84342;0;0;0;0;0;0;0;1876;0
6;4;37;37;14;4;7;2;4;0;3;2;7;3;1;2;4;3;3;3;10;0;460;2;10;19470;19470;1165;1165;0;18305;7500;6500;1000;0;0;0;0;975;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;7;155;155;15;4;7;4;3;2;4;2;6;2;1;19;10;3;4;9;26;1;528;2;24;61043;6168;2755;4161;1406;56882;6400;4500;1900;1;0;0;0;656;0
2;0;28;28;26;2;2;0;1;0;1;0;2;1;0;0;0;0;0;0;2;656;0;1;0;856;856;200;200;0;656;1800;1800;0;656;656;0;0;0;0
1;0;162;162;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;300;0;300;0;0;0;0;0;0
1;0;41;0;41;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;439;3;31;13631;13631;0;0;0;13631;0;0;0;0;0;0;0;439;0
2;0;53;53;0;1;2;0;2;0;0;0;2;2;0;0;0;0;0;0;2;0;-1;1;0;0;0;0;0;0;0;6700;6700;0;0;0;0;0;0;0
1;0;156;156;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;300;0;300;0;0;0;0;0;0
2;1;143;143;15;3;3;1;1;0;2;1;2;0;1;0;1;1;1;1;3;0;0;2;0;98979;37863;0;3001;3001;95978;6000;0;6000;0;0;0;0;0;0
2;2;25;25;8;2;2;1;1;0;1;1;2;1;0;0;3;0;0;3;2;0;607;1;53;32187;32187;0;0;0;32187;3000;3000;0;0;0;0;0;607;0
2;0;24;24;13;2;2;0;1;0;1;0;2;0;1;1;0;0;0;0;3;0;635;2;56;35290;35290;0;1;1;35289;400;0;400;0;0;0;0;635;0
1;1;10;10;10;2;2;2;1;1;1;1;2;1;0;0;1;0;0;0;2;0;986;1;37;38814;38814;1964;1964;0;36850;2000;2000;0;0;0;0;0;986;0
2;2;21;0;21;2;2;1;0;0;2;1;2;0;0;1;4;0;1;3;3;30;575;1;0;8650;8650;0;0;0;8650;0;0;0;30;30;0;0;741;0
