ILE_BANKOW;ILE_BANKOW_12;ILE_MIES_OD_NAJSTAR_OTW;ILE_MIES_OD_NAJSTAR_OTW_NRAT;ILE_MIES_OD_NAJSTAR_OTW_RAT;ILE_PRODUKTOW;ILE_RACH_OTW;ILE_RACH_OTW_12;ILE_RACH_OTW_NRAT;ILE_RACH_OTW_NRAT_12;ILE_RACH_OTW_RAT;ILE_RACH_OTW_RAT_12;ILE_RACH_OTW_BEZ_HIPO;ILE_RACH_OTW_KARTY;ILE_RACH_OTW_ODNAWIALNE;ILE_RACH_ZAMK;ILE_ZAPYTAN_12;ILE_ZAPYTAN_3;ILE_ZAPYTAN_6;ILE_ZAPYTAN_9;L_RACHUNKOW;MAX_NAL_WYMAGAL;MAX_RATA;MAX_WNIOSKODAWCY;MIN_L_RAT_DO_SPLATY;SUMA_DO_SPLATY;SUMA_DO_SPLATY_BEZ_HIPO;SUMA_DO_SPLATY_KARTY;SUMA_DO_SPLATY_NRAT;SUMA_DO_SPLATY_ODNAWIALNE;SUMA_DO_SPLATY_RAT;SUMA_LIMIT;SUMA_LIMIT_KARTY;SUMA_LIMIT_ODNAWIALNE;SUMA_NAL_WYMAGAL;SUMA_NAL_WYMAGAL_BEZ_HIPO;SUMA_NAL_WYMAGAL_KARTY;SUMA_NAL_WYMAGAL_NRAT;SUMA_RATA;STATUS
2;1;26,26;26,26;9,03;2;3;2;1;0;2;2;3;1;0;1;3;0;0;1;4;0;1176;1;15;23287;23287;521;521;0;22766;500;500;0;0;0;0;0;1434;0
1;0;153,26;153,26;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;-1;-1;1;0;0;0;0;0;0;0;2000;0;2000;0;0;0;0;0;0
2;1;22,48;22,48;14,52;3;3;1;1;0;2;1;3;1;0;1;1;0;0;1;4;0;568;1;16;26129;26129;1333;1333;0;24796;4900;4900;0;0;0;0;0;670;0
1;1;5,39;0;5,39;1;1;1;0;0;1;1;1;0;0;1;3;0;3;3;2;0;0;3;0;74418;74418;0;0;0;74418;0;0;0;0;0;0;0;0;0
4;1;59,48;59,48;18,42;3;5;2;2;0;3;2;5;0;2;1;1;0;0;0;6;0;258;2;21;13596;13596;0;0;0;13596;3900;0;3900;0;0;0;0;394;0
1;1;97,19;97,19;18,26;2;2;0;1;0;1;0;2;0;1;0;1;0;0;0;2;0;444;1;1;5402;5402;0;4960;4960;442;5000;0;5000;0;0;0;0;444;0
3;1;58,61;58,61;6,1;3;4;1;3;0;1;1;4;2;1;2;2;1;1;2;6;0;105;2;24;11730;11730;689;9201;8512;2529;12300;2300;10000;0;0;0;0;105;0
1;0;115,23;115,23;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;2;0;0;0;0;0;0;0;1000;0;1000;0;0;0;0;0;0
1;0;141,97;141,97;50,81;2;2;0;1;0;1;0;2;0;1;2;0;0;0;0;4;0;0;2;0;1039;1039;0;0;0;1039;300;0;300;0;0;0;0;0;0
1;2;4,68;0;4,68;1;1;1;0;0;1;1;1;0;0;5;2;0;2;2;6;0;134;1;14;1816;1816;0;0;0;1816;0;0;0;0;0;0;0;134;0
2;0;73,84;73,84;20,55;4;6;11;2;0;4;11;6;1;1;20;0;0;0;0;26;0;517;2;5;4392;4392;368;368;0;4024;800;500;300;0;0;0;0;1473;0
1;0;138,94;138,94;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;2;0;-1;2;0;0;0;0;0;0;0;6000;0;6000;0;0;0;0;0;0
2;1;43,42;32,71;43,42;3;4;2;2;1;2;1;4;2;0;3;2;0;0;1;7;0;584;1;11;25173;25173;9520;9520;0;15653;11150;11150;0;0;0;0;0;787;0
1;0;89,97;89,97;29,19;2;2;0;1;0;1;0;2;0;1;0;0;0;0;0;2;0;0;2;0;2641;2641;0;0;0;2641;2500;0;2500;0;0;0;0;0;0
1;0;113,61;113,61;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;2;0;3784;3784;0;3784;3784;0;5000;0;5000;0;0;0;0;0;0
1;0;25,13;25,13;0;1;1;0;1;0;0;0;1;1;0;1;0;0;0;0;2;0;-1;1;0;631;631;631;631;0;0;2000;2000;0;0;0;0;0;0;0
1;1;11,19;11,19;0;1;1;1;1;1;0;0;1;1;0;0;1;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;5500;5500;0;0;0;0;0;0;0
1;2;45,84;45,84;42,55;2;3;1;1;0;2;1;3;0;1;0;3;1;1;2;3;0;514;2;7;14383;14383;0;2945;2945;11438;3000;0;3000;0;0;0;0;868;0
1;0;35,45;0;35,45;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0;120;2;2;236;236;0;0;0;236;0;0;0;0;0;0;0;120;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;164,45;164,45;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;2000;0;2000;0;0;0;0;0;0
1;0;74,19;74,19;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;2000;2000;0;0;0;0;0;0;0
1;0;41,03;0;41,03;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;648,6988;2;1913;132557,9279;0;0;0;0;132557,9279;0;0;0;0;0;0;0;648,6988;0
1;0;62,68;62,68;23,35;3;3;0;2;0;1;0;3;1;1;1;0;0;0;0;4;-1;633;2;0;0;0;0;0;0;0;4800;1800;3000;0;0;0;0;633;0
1;0;31,16;31,16;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;42,42;0;42,42;1;2;1;0;0;2;1;0;0;0;0;2;1;1;1;2;0;1268;2;16;108562;0;0;0;0;108562;0;0;0;0;0;0;0;1925;0
1;0;62,77;0;62,77;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;196;2;139;27293;0;0;0;0;27293;0;0;0;0;0;0;0;196;0
2;0;136,58;136,58;32,52;2;2;0;1;0;1;0;2;0;1;0;0;0;0;0;2;0;111;1;4;444;444;0;0;0;444;1200;0;1200;0;0;0;0;111;0
2;2;7,81;0;7,81;2;2;2;0;0;2;2;2;0;0;6;2;1;1;2;8;0;431;1;15;14292;14292;0;0;0;14292;0;0;0;0;0;0;0;551;0
1;0;12,26;0;12,26;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;83;1;11;873;873;0;0;0;873;0;0;0;1;1;0;0;83;0
1;0;133,42;133,42;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;2;0;0;0;0;0;0;0;300;0;300;0;0;0;0;0;0
1;0;37,35;37,35;0;2;2;0;2;0;0;0;2;1;1;0;0;0;0;0;2;0;-1;1;0;145;145;145;145;0;0;2400;1000;1400;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;1;50,65;50,65;10,42;3;3;2;1;0;2;2;3;0;1;1;2;0;0;0;4;3;104;2;6;29770;29770;0;303;303;29467;300;0;300;4;4;0;3;104;0
1;0;132,45;132,45;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;2;0;0;0;0;0;0;0;300;0;300;0;0;0;0;0;0
2;0;146,06;146,06;0;2;3;0;3;0;0;0;3;2;1;1;0;0;0;0;4;0;-1;2;0;8911;8911;2509;8911;6402;0;26700;6600;20100;0;0;0;0;0;0
1;1;7,55;0;7,55;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;2;0;96;1;6;556;556;0;0;0;556;0;0;0;0;0;0;0;96;0
1;1;55,84;55,84;0;1;1;0;1;0;0;0;1;0;1;1;1;0;0;1;2;0;-1;1;0;3923;3923;0;3923;3923;0;4000;0;4000;0;0;0;0;0;0
1;0;139,58;139,58;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;2;0;-1;1;0;0;0;0;0;0;0;5000;0;5000;0;0;0;0;0;0
2;1;93,9;93,9;3;2;2;1;1;0;1;1;1;0;1;0;1;0;1;1;2;0;687;2;67;65031;18944;0;18944;18944;46087;18800;0;18800;0;0;0;0;687;0
2;0;119,48;91,55;119,48;3;4;0;3;0;1;0;3;2;1;1;0;0;0;0;5;0;140,273;1;1191;26246,2488;15842;15842;15842;0;10404,2488;30714;26714;4000;0;0;0;0;140,273;0
1;0;12,42;12,42;0;1;2;0;2;0;0;0;2;2;0;0;0;0;0;0;2;0;-1;1;0;0;0;0;0;0;0;3200;3200;0;0;0;0;0;0;0
3;1;89,48;89,48;66,35;4;5;2;2;1;2;0;3;1;1;0;1;0;0;0;5;0;852,9596;2;1733;307227,9262;1356;1356;1356;0;305871,9262;46600;20000;26600;0;0;0;0;1620,0096;0
1;0;143,58;143,58;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;300;0;300;0;0;0;0;0;0
1;0;121,81;121,81;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;1000;0;1000;0;0;0;0;0;0
1;0;24,97;0;24,97;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;2;0;174216;0;0;0;0;174216;0;0;0;0;0;0;0;0;0
1;0;55,65;55,65;14,16;2;2;0;1;0;1;0;2;0;1;4;0;0;0;0;6;0;129;1;21;2667;2667;0;0;0;2667;1000;0;1000;0;0;0;0;129;0
2;1;18,19;13,52;18,19;2;2;0;1;0;1;0;2;1;0;0;1;0;0;1;2;0;527;1;32;18550;18550;1933;1933;0;16617;3700;3700;0;0;0;0;0;527;0
1;1;132,71;132,71;0;1;1;0;1;0;0;0;1;0;1;1;1;1;1;1;2;0;-1;1;0;0;0;0;0;0;0;4200;0;4200;0;0;0;0;0;0
2;2;3,06;0;3,06;1;2;2;0;0;2;2;2;0;0;0;2;1;2;2;2;0;632;1;7;15705;15705;0;0;0;15705;0;0;0;0;0;0;0;999;0
2;1;206,48;206,48;6,48;2;2;1;1;0;1;1;2;0;1;1;1;0;0;1;3;71;103;2;0;5271;5271;0;5271;5271;0;5200;0;5200;71;71;0;71;103;0
1;0;38,74;38,74;3,23;3;3;2;2;1;1;1;3;1;1;4;0;0;0;0;7;0;647;1;14;11669;11669;174;2884;2710;8785;8000;5000;3000;0;0;0;0;647;0
2;2;56,1;56,1;9,94;2;2;2;1;0;1;2;2;0;1;7;2;0;0;0;9;0;117;2;1;1612;1612;0;1496;1496;116;1500;0;1500;0;0;0;0;117;0
1;1;79,03;79,03;1,52;2;2;1;1;0;1;1;1;0;1;0;2;2;2;2;2;0;0;2;0;448538;0;0;0;0;448538;6000;0;6000;0;0;0;0;0;0
10;1;87,87;87,87;55,45;5;12;1;6;0;6;0;11;5;1;6;1;0;0;0;18;567;1238;1;13;146612;83577;11183;19802;8619;126810;38420;29800;8620;829;829;0;0;2931;0
2;0;125,16;125,16;24,68;2;3;0;1;0;2;0;3;0;1;2;0;0;0;0;5;0;340;1;13;5721;5721;0;0;0;5721;300;0;300;0;0;0;0;340;0
1;1;81;81;2,74;2;2;1;1;0;1;1;2;0;1;2;1;1;1;1;4;0;0;2;0;3393;3393;0;298;298;3095;300;0;300;0;0;0;0;0;0
1;1;6,32;0;6,32;1;1;1;0;0;1;1;1;0;0;0;1;0;0;1;1;0;265;2;47;12522;12522;0;0;0;12522;0;0;0;0;0;0;0;265;0
2;2;6,29;6,29;6,06;2;2;2;1;1;1;1;2;0;1;1;2;0;0;2;3;0;336;1;19;7400;7400;0;1019;1019;6381;3900;0;3900;0;0;0;0;336;0
1;1;46,55;21,26;46,55;3;3;1;1;0;2;1;2;0;1;0;1;0;0;0;3;0;1107,365;2;49;169430,5692;48481;0;8434;8434;160996,5692;15000;0;15000;0;0;0;0;1926,365;0
1;0;179,45;179,45;0;2;3;0;3;0;0;0;3;2;1;0;0;0;0;0;3;0;-1;2;0;3762;3762;788;3762;2974;0;7500;3500;4000;0;0;0;0;0;0
1;1;139,29;139,29;102,19;2;2;0;1;0;1;0;1;0;1;0;1;0;0;0;2;0;464,9048;4;568;26235,98;9804;0;9804;9804;16431,98;10000;0;10000;0;0;0;0;464,9048;0
1;1;16,77;14,39;16,77;2;4;1;1;0;3;1;4;1;0;2;1;0;1;1;6;0;343;2;8;20570;20570;500;500;0;20070;500;500;0;0;0;0;0;618;0
1;2;79,58;79,58;0;1;1;0;1;0;0;0;1;0;1;0;2;2;2;2;1;0;-1;1;0;0;0;0;0;0;0;2000;0;2000;0;0;0;0;0;0
1;0;124,74;124,74;50,45;2;2;0;1;0;1;0;1;0;1;1;0;0;0;0;3;0;536;4;176;104551;10176;0;10176;10176;94375;12000;0;12000;0;0;0;0;536;0
2;0;29,71;29,71;27,23;2;2;0;1;0;1;0;1;0;1;0;0;0;0;0;2;0;1562,9666;3;2240;349907,6865;186;0;186;186;349721,6865;12000;0;12000;0;0;0;0;1562,9666;0
1;0;55,13;55,13;0;1;2;0;2;0;0;0;2;2;0;0;0;0;0;0;2;0;-1;1;0;11;11;11;11;0;0;15300;15300;0;0;0;0;0;0;0
3;2;139,32;139,32;12,06;2;3;1;1;0;2;1;3;0;1;0;2;0;2;2;3;0;171;2;14;4573;4573;0;0;0;4573;5000;0;5000;0;0;0;0;221;0
2;1;44,13;2,65;44,13;2;2;1;1;1;1;0;1;1;0;0;1;1;1;1;2;0;3203,7294;1;2606;871500,9498;6783;6783;6783;0;864717,9498;10000;10000;0;0;0;0;0;3203,7294;0
6;3;37,71;37,71;20,35;5;14;6;4;1;10;5;14;2;2;15;7;2;5;5;29;0;325;1;15;38415;38415;977;1769;792;36646;5800;1000;4800;0;0;0;0;1027;0
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;2;7,23;0;7,23;2;2;2;0;0;2;2;2;0;0;2;2;1;1;2;4;0;246;1;3;7069;7069;0;0;0;7069;0;0;0;0;0;0;0;349;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;119,52;119,52;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;300;0;300;0;0;0;0;0;0
2;1;68,19;68,19;6,29;2;3;1;2;0;1;1;3;2;0;3;1;0;0;1;6;0;440;1;17;9303;9303;1899;1899;0;7404;4300;4300;0;0;0;0;0;440;0
1;0;115,52;115,52;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;2;0;0;0;0;0;0;0;300;0;300;0;0;0;0;0;0
1;0;1,68;1,68;0;1;1;1;1;1;0;0;1;0;1;0;0;0;0;0;1;0;-1;1;0;422;422;0;422;422;0;1000;0;1000;0;0;0;0;0;0
1;0;14,97;14,97;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;5500;5500;0;0;0;0;0;0;0
2;1;75,68;75,68;28,39;2;2;0;1;0;1;0;2;0;1;0;1;0;0;1;2;0;231;1;8;2055;2055;0;281;281;1774;300;0;300;0;0;0;0;231;0
1;0;133,94;133,94;57,32;2;2;0;1;0;1;0;2;0;1;0;0;0;0;0;2;0;167;2;4;3495;3495;0;2854;2854;641;6400;0;6400;0;0;0;0;167;0
1;1;137,61;137,61;0;1;1;1;1;0;0;0;1;0;1;3;1;0;0;0;4;2;-1;1;0;302;302;0;302;302;0;300;0;300;2;2;0;2;0;0
1;0;152,29;152,29;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;2;0;-1;1;0;3880;3880;0;3880;3880;0;4000;0;4000;0;0;0;0;0;0
2;2;9,94;9,94;1,19;2;2;2;1;1;1;1;2;0;1;4;3;1;1;2;6;0;128;2;10;2132;2132;0;799;799;1333;800;0;800;0;0;0;0;128;0
1;1;5,32;0;5,32;1;1;1;0;0;1;1;0;0;0;0;1;0;1;1;1;0;766;2;175;134043;0;0;0;0;134043;0;0;0;0;0;0;0;766;0
2;1;59,42;59,42;11,55;3;3;2;1;0;2;2;3;0;1;2;1;0;0;0;5;0;33;2;9;3466;3466;0;1580;1580;1886;2000;0;2000;0;0;0;0;60;0
5;0;69,48;69,48;47,52;3;6;2;1;0;5;0;6;1;0;5;0;0;0;0;11;455;483;1;5;20203;20203;6171;6171;0;14032;7600;7600;0;1389;1389;314;314;1388;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;41,13;41,13;0;1;1;0;1;0;0;0;1;0;1;2;0;0;0;0;3;0;-1;2;0;0;0;0;0;0;0;2000;0;2000;0;0;0;0;0;0
3;1;96,68;0;96,68;2;3;2;0;0;3;2;3;0;0;1;1;0;0;0;4;4;126;1;1;1760;1760;0;0;0;1760;0;0;0;4;4;0;0;175;0
2;2;46,39;0;46,39;2;3;1;0;0;3;1;2;0;0;0;2;0;0;2;3;1293;1837;1;26;274604;10757;0;0;0;274604;0;0;0;1293;0;0;0;2179;0
1;0;204,71;204,71;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;2;0;-1;2;0;0;0;0;0;0;0;1000;0;1000;0;0;0;0;0;0
1;1;14,77;14,77;0;1;1;0;1;0;0;0;1;1;0;0;1;1;1;1;1;0;-1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;0;134,39;134,39;32,52;2;2;0;1;0;1;0;2;0;1;0;0;0;0;0;2;0;127;2;4;509;509;0;0;0;509;1300;0;1300;0;0;0;0;127;0
1;0;134,81;134,81;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;-1;-1;1;0;0;0;0;0;0;0;300;0;300;0;0;0;0;0;0
1;1;52,26;52,26;2,87;3;3;1;2;0;1;1;3;1;1;1;1;1;1;1;4;0;340;1;40;13713;13713;0;0;0;13713;2500;1000;1500;0;0;0;0;340;0
1;2;34,1;34,1;11,32;2;2;1;1;0;1;1;2;1;0;1;2;1;1;1;3;-1;200;1;0;0;0;0;0;0;0;6600;6600;0;0;0;0;0;200;0
2;1;128,84;128,84;8,81;2;2;1;1;0;1;1;2;0;1;1;1;0;1;1;3;0;139;2;4;519;519;0;0;0;519;2500;0;2500;0;0;0;0;139;0
1;0;2,55;0;2,55;1;1;1;0;0;1;1;1;0;0;2;0;0;0;0;3;0;180;1;5;912;912;0;0;0;912;0;0;0;0;0;0;0;180;0
3;5;130,42;130,42;1,87;4;4;2;3;0;1;2;4;1;2;4;8;2;4;5;8;0;315;2;54;29222;29222;501;12207;11706;17015;12000;500;11500;0;0;0;0;315;0
2;0;147,26;147,26;77;3;3;0;2;0;1;0;2;1;1;0;0;0;0;0;3;0;2950;2;69;235470;33073;15872;33073;17201;202397;68500;23500;45000;0;0;0;0;2950;0
1;2;4,42;0;4,42;1;1;1;0;0;1;1;1;0;0;1;2;0;2;2;2;0;114;1;8;912;912;0;0;0;912;0;0;0;0;0;0;0;114;0
1;0;4,26;4,26;0;1;1;1;1;1;0;0;1;0;1;4;0;0;0;0;5;0;-1;2;0;0;0;0;0;0;0;700;0;700;0;0;0;0;0;0
4;0;61;61;34,16;2;4;1;3;1;1;0;3;3;0;0;0;0;0;0;4;0;1809,7508;1;2611;475582,7161;3532;3532;3532;0;472050,7161;33000;33000;0;0;0;0;0;1809,7508;0
1;1;1,13;0;1,13;1;1;1;0;0;1;1;1;0;0;0;1;1;1;1;1;0;120;1;19;2317;2317;0;0;0;2317;0;0;0;0;0;0;0;120;0
2;0;32,1;32,1;14,71;2;2;0;1;0;1;0;1;1;0;1;0;0;0;0;3;0;994;2;172;172810;1915;1915;1915;0;170895;2000;2000;0;0;0;0;0;994;0
1;0;27,23;0;27,23;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1357;2;59;80102;0;0;0;0;80102;0;0;0;0;0;0;0;1357;0
1;0;109,71;109,71;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;10000;10000;0;0;0;0;0;0;0
1;1;19,74;0;19,74;1;1;0;0;0;1;0;1;0;0;1;1;0;0;0;2;0;504;1;6;2911;2911;0;0;0;2911;0;0;0;0;0;0;0;504;0
2;0;22,35;20,13;22,35;2;2;0;1;0;1;0;1;1;0;0;0;0;0;0;2;0;1164;3;81;94048;20;20;20;0;94028;2300;2300;0;0;0;0;0;1164;0
1;0;134,74;134,74;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;2;0;-1;2;0;0;0;0;0;0;0;3000;0;3000;0;0;0;0;0;0
3;2;58,29;58,29;19,32;3;3;2;1;0;2;1;3;0;1;6;2;1;1;1;9;0;138;2;1;2415;2415;0;994;994;1421;2800;0;2800;0;0;0;0;272;0
1;1;22,94;0;22,94;1;1;0;0;0;1;0;1;0;0;1;1;1;1;1;2;0;306;1;11;3401;3401;0;0;0;3401;0;0;0;0;0;0;0;306;0
2;0;51,32;16,16;51,32;2;4;0;1;0;3;0;1;0;1;1;0;0;0;0;5;439,7821;794,1389;2;2439;476921,5744;15954;0;15954;15954;460967,5744;15800;0;15800;593,7821;154;0;154;1793,9313;0
3;2;42,52;42,52;42,52;2;6;0;1;0;5;0;6;0;1;6;2;0;0;0;12;0;338;2;10;29869;29869;0;448;448;29421;1000;0;1000;0;0;0;0;1215;0
1;0;28,87;28,87;0;1;1;0;1;0;0;0;1;1;0;1;0;0;0;0;2;0;-1;1;0;535;535;535;535;0;0;5300;5300;0;0;0;0;0;0;0
1;2;39,55;39,55;0;1;1;0;1;0;0;0;1;0;1;2;2;1;1;1;3;0;-1;1;0;47438;47438;0;47438;47438;0;47500;0;47500;0;0;0;0;0;0
2;1;108,58;108,58;2,97;2;3;1;2;0;1;1;3;2;0;2;1;1;1;1;5;0;82;1;2;1581;1581;1436;1436;0;145;30000;30000;0;0;0;0;0;82;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;0;50,48;50,48;0;1;2;0;2;0;0;0;2;2;0;0;0;0;0;0;2;0;-1;1;0;0;0;0;0;0;0;3500;3500;0;0;0;0;0;0;0
1;0;61,55;0;61,55;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;854,253;2;986;84102,7898;0;0;0;0;84102,7898;0;0;0;0;0;0;0;854,253;0
3;1;146,32;146,32;30,94;2;3;0;2;0;1;0;3;0;2;2;1;1;1;1;5;0;280;2;6;1630;1630;0;0;0;1630;7500;0;7500;0;0;0;0;280;0
1;0;33;0;33;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1443;2;137;198241;0;0;0;0;198241;0;0;0;0;0;0;0;1443;0
1;0;30,94;0;30,94;1;2;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;2;0;287820;0;0;0;0;287820;0;0;0;0;0;0;0;0;0
2;1;56,19;56,19;17,74;3;5;8;2;1;3;7;5;1;1;14;1;1;1;1;19;0;500;1;0;6683;6683;6683;6683;0;0;10500;10000;500;0;0;0;0;822;0
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;0;60,74;60,68;60,74;2;3;0;2;0;1;0;2;2;0;0;0;0;0;0;3;0;632,78;1;631;40410,7956;533;533;533;0;39877,7956;10500;10500;0;0;0;0;0;632,78;0
1;0;79;79;65,35;3;3;0;2;0;1;0;2;1;1;0;0;0;0;0;3;-1;303;4;0;0;0;0;0;0;0;6000;2000;4000;0;0;0;0;303;0
2;3;100,03;100,03;8,06;2;3;2;2;1;1;1;2;0;2;1;7;3;4;5;4;0;2212;2;116;278465;22567;0;22567;22567;255898;23500;0;23500;0;0;0;0;2212;0
3;2;57,23;55,61;57,23;3;5;0;2;0;3;0;5;1;1;6;4;0;0;1;11;6;357;1;3;28845;28845;4551;5760;1209;23085;6700;5500;1200;7;7;0;6;830;0
1;0;27;0;27;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;2;0;1331,5988;2;2580;364953,1854;0;0;0;0;364953,1854;0;0;0;0;0;0;0;1331,5988;0
2;0;56,81;39,32;56,81;2;2;0;1;0;1;0;1;0;1;0;0;0;0;0;2;0;920,6949;2;2324;223654,9201;9905;0;9905;9905;213749,9201;10000;0;10000;0;0;0;0;920,6949;0
1;1;92,23;0;92,23;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;170,8506;1;1081;18448,7009;0;0;0;0;18448,7009;0;0;0;0;0;0;0;170,8506;0
3;2;27,84;27,84;20,32;3;6;3;1;0;5;3;6;0;1;4;2;0;1;1;14;4134;318;3;7;26137;26137;0;397;397;25740;500;0;500;4324;4324;0;0;932;0
1;0;50,58;0;50,58;1;2;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;2781,0681;2;2558;1032646,338;0;0;0;0;1032646,338;0;0;0;0;0;0;0;3856,7941;0
1;0;89,48;0;89,48;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;-1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2;20,13;20,13;6,74;2;2;1;1;0;1;1;2;0;1;4;2;1;1;2;7;0;172;2;25;4848;4848;0;488;488;4360;500;0;500;0;0;0;0;172;0
2;0;26,52;0;26,52;2;2;0;0;0;2;0;1;0;0;1;0;0;0;0;3;0;1301;2;24;435881;3666;0;0;0;435881;0;0;0;0;0;0;0;1457;0
1;0;12,32;12,32;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;-1;1;0;799;799;799;799;0;0;5500;5500;0;0;0;0;0;0;0
2;1;135,9;135,9;62,16;4;5;0;2;0;3;0;3;1;1;13;1;0;0;0;18;0;587;1;71;71352;2742;318;2742;2424;68610;10900;900;10000;0;0;0;0;814;0
1;1;5,71;5,71;0;1;1;1;1;1;0;0;1;0;1;0;1;0;1;1;1;0;-1;2;0;1538;1538;0;1538;1538;0;3000;0;3000;0;0;0;0;0;0
1;2;5,84;0;5,84;1;1;1;0;0;1;1;1;0;0;1;2;2;2;2;2;0;139;1;18;2452;2452;0;0;0;2452;0;0;0;0;0;0;0;139;0
1;2;73,87;73,87;3,48;2;2;1;1;0;1;1;2;0;1;0;3;0;2;3;2;0;1187;1;81;96194;96194;0;0;0;96194;1000;0;1000;0;0;0;0;1187;0
1;0;55,74;55,74;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;2;0;881;881;0;881;881;0;7000;0;7000;0;0;0;0;0;0
2;0;29,26;3,1;29,26;3;3;1;1;1;2;0;2;1;0;0;0;0;0;0;3;0;569,502;1;11;192978,5854;5720;4;4;0;192974,5854;3700;3700;0;0;0;0;0;1089,502;0
3;0;40,55;40,55;30;3;3;0;2;0;1;0;3;1;1;0;0;0;0;0;3;0;709;1;9;9131;9131;330;2698;2368;6433;4500;2000;2500;0;0;0;0;709;0
2;1;27,29;27,23;27,29;2;4;1;1;0;3;1;4;1;0;1;1;1;1;1;5;4;448;2;26;33047;33047;10;10;0;33037;1000;1000;0;4;4;0;0;726;0
